schema_name,object_name,object_type,column_id,column_name,data_type,max_length,precision,scale,is_nullable
analytics,benchmark_month_end_feature_support,USER_TABLE,1,feature_month_number,int,4,10,0,False
analytics,benchmark_month_end_feature_support,USER_TABLE,2,month_end_date,date,3,10,0,False
analytics,benchmark_month_end_feature_support,USER_TABLE,3,security_key,nvarchar,128,0,0,False
analytics,benchmark_month_end_feature_support,USER_TABLE,4,project_ticker,nvarchar,64,0,0,False
analytics,benchmark_month_end_feature_support,USER_TABLE,5,adjusted_close,decimal,17,38,18,False
analytics,benchmark_month_end_snapshot,USER_TABLE,1,analysis_month_number,int,4,10,0,False
analytics,benchmark_month_end_snapshot,USER_TABLE,2,month_start_date,date,3,10,0,False
analytics,benchmark_month_end_snapshot,USER_TABLE,3,month_end_date,date,3,10,0,False
analytics,benchmark_month_end_snapshot,USER_TABLE,4,security_key,varchar,32,0,0,False
analytics,benchmark_month_end_snapshot,USER_TABLE,5,project_ticker,varchar,32,0,0,False
analytics,benchmark_month_end_snapshot,USER_TABLE,6,provider_symbol,varchar,32,0,0,False
analytics,benchmark_month_end_snapshot,USER_TABLE,7,benchmark_name,nvarchar,200,0,0,False
analytics,benchmark_month_end_snapshot,USER_TABLE,8,series_type,varchar,32,0,0,False
analytics,benchmark_month_end_snapshot,USER_TABLE,9,adjusted_close,decimal,17,38,18,False
analytics,benchmark_month_end_snapshot,USER_TABLE,10,snapshot_refreshed_at_utc,datetime2,6,19,0,False
analytics,h3_preregistered_predictor_outcome_panel,USER_TABLE,1,predictor_month,char,7,0,0,False
analytics,h3_preregistered_predictor_outcome_panel,USER_TABLE,2,predictor_month_end,date,3,10,0,False
analytics,h3_preregistered_predictor_outcome_panel,USER_TABLE,3,outcome_month,char,7,0,0,False
analytics,h3_preregistered_predictor_outcome_panel,USER_TABLE,4,outcome_month_end,date,3,10,0,False
analytics,h3_preregistered_predictor_outcome_panel,USER_TABLE,5,security_key,nvarchar,128,0,0,False
analytics,h3_preregistered_predictor_outcome_panel,USER_TABLE,6,issuer_id,nvarchar,128,0,0,False
analytics,h3_preregistered_predictor_outcome_panel,USER_TABLE,7,attention_z,float,8,53,0,False
analytics,h3_preregistered_predictor_outcome_panel,USER_TABLE,8,attention_log,float,8,53,0,False
analytics,h3_preregistered_predictor_outcome_panel,USER_TABLE,9,attention_percentile_midrank,float,8,53,0,False
analytics,h3_preregistered_predictor_outcome_panel,USER_TABLE,10,structural_ambiguity_tier,nvarchar,128,0,0,True
analytics,h3_preregistered_predictor_outcome_panel,USER_TABLE,11,pit_alias_transition_month_flag,bit,1,1,0,True
analytics,h3_preregistered_predictor_outcome_panel,USER_TABLE,12,preregistration_sha256,nvarchar,256,0,0,True
analytics,h3_preregistered_predictor_outcome_panel,USER_TABLE,13,analysis_month_number,int,4,10,0,True
analytics,h3_preregistered_predictor_outcome_panel,USER_TABLE,14,gics_sector,nvarchar,256,0,0,True
analytics,h3_preregistered_predictor_outcome_panel,USER_TABLE,15,current_momentum_decile,tinyint,1,3,0,True
analytics,h3_preregistered_predictor_outcome_panel,USER_TABLE,16,current_winner,bit,1,1,0,True
analytics,h3_preregistered_predictor_outcome_panel,USER_TABLE,17,forward_return_1m,float,8,53,0,True
analytics,h3_preregistered_predictor_outcome_panel,USER_TABLE,18,forward_return_1m_complete,bit,1,1,0,True
analytics,h3_preregistered_predictor_outcome_panel,USER_TABLE,19,out_of_scope_right_censored,bit,1,1,0,True
analytics,h3_preregistered_predictor_outcome_panel,USER_TABLE,20,sector_valid_security_count,int,4,10,0,True
analytics,h3_preregistered_predictor_outcome_panel,USER_TABLE,21,leave_one_out_sector_peers,int,4,10,0,True
analytics,h3_preregistered_predictor_outcome_panel,USER_TABLE,22,sector_peer_mean_excl,float,8,53,0,True
analytics,h3_preregistered_predictor_outcome_panel,USER_TABLE,23,sector_relative_return_1m,float,8,53,0,True
analytics,h3_preregistered_predictor_outcome_panel,USER_TABLE,24,attention_x_current_winner,float,8,53,0,True
analytics,h3_preregistered_predictor_outcome_panel,USER_TABLE,25,h3a_h3c_eligible,bit,1,1,0,False
analytics,h3_preregistered_predictor_outcome_panel,USER_TABLE,26,next_momentum_decile,tinyint,1,3,0,True
analytics,h3_preregistered_predictor_outcome_panel,USER_TABLE,27,next_momentum_12_1_complete,bit,1,1,0,True
analytics,h3_preregistered_predictor_outcome_panel,USER_TABLE,28,winner_entry,bit,1,1,0,True
analytics,h3_preregistered_predictor_outcome_panel,USER_TABLE,29,h3b_eligible,bit,1,1,0,False
analytics,h3_preregistered_predictor_outcome_panel,USER_TABLE,30,current_join_status,nvarchar,32,0,0,False
analytics,h3_preregistered_predictor_outcome_panel,USER_TABLE,31,next_join_status,nvarchar,32,0,0,False
analytics,h3_primary_confirmatory_results,USER_TABLE,1,component,nvarchar,64,0,0,False
analytics,h3_primary_confirmatory_results,USER_TABLE,2,estimand_term,nvarchar,256,0,0,False
analytics,h3_primary_confirmatory_results,USER_TABLE,3,estimate,float,8,53,0,False
analytics,h3_primary_confirmatory_results,USER_TABLE,4,cluster_se,float,8,53,0,False
analytics,h3_primary_confirmatory_results,USER_TABLE,5,ci_low,float,8,53,0,False
analytics,h3_primary_confirmatory_results,USER_TABLE,6,ci_high,float,8,53,0,False
analytics,h3_primary_confirmatory_results,USER_TABLE,7,t_stat,float,8,53,0,False
analytics,h3_primary_confirmatory_results,USER_TABLE,8,reference_df,int,4,10,0,False
analytics,h3_primary_confirmatory_results,USER_TABLE,9,raw_p_value,float,8,53,0,False
analytics,h3_primary_confirmatory_results,USER_TABLE,10,holm_adjusted_p_value,float,8,53,0,False
analytics,h3_primary_confirmatory_results,USER_TABLE,11,economic_effect_pp,float,8,53,0,False
analytics,h3_primary_confirmatory_results,USER_TABLE,12,sample_rows,int,4,10,0,False
analytics,h3_primary_confirmatory_results,USER_TABLE,13,security_fixed_effects,int,4,10,0,False
analytics,h3_primary_confirmatory_results,USER_TABLE,14,issuer_clusters,int,4,10,0,False
analytics,h3_primary_confirmatory_results,USER_TABLE,15,month_clusters,int,4,10,0,False
analytics,h3_primary_confirmatory_results,USER_TABLE,16,intersection_clusters,int,4,10,0,False
analytics,h3_primary_confirmatory_results,USER_TABLE,17,decision,nvarchar,64,0,0,False
analytics,h3_primary_confirmatory_results,USER_TABLE,18,expected_sign,nvarchar,32,0,0,False
analytics,h3_primary_confirmatory_results,USER_TABLE,19,inference_method,nvarchar,512,0,0,False
analytics,h3_primary_confirmatory_results,USER_TABLE,20,preregistration_id,nvarchar,256,0,0,False
analytics,h3_primary_confirmatory_results,USER_TABLE,21,script_version,nvarchar,256,0,0,False
analytics,security_month_end_feature_support,USER_TABLE,1,feature_month_number,int,4,10,0,False
analytics,security_month_end_feature_support,USER_TABLE,2,month_end_date,date,3,10,0,False
analytics,security_month_end_feature_support,USER_TABLE,3,security_key,nvarchar,128,0,0,False
analytics,security_month_end_feature_support,USER_TABLE,4,project_ticker,nvarchar,64,0,0,False
analytics,security_month_end_feature_support,USER_TABLE,5,adjusted_close,decimal,17,38,18,False
analytics,security_month_end_gics_sector,USER_TABLE,1,analysis_month_number,int,4,10,0,False
analytics,security_month_end_gics_sector,USER_TABLE,2,month_end_date,date,3,10,0,False
analytics,security_month_end_gics_sector,USER_TABLE,3,security_key,nvarchar,128,0,0,False
analytics,security_month_end_gics_sector,USER_TABLE,4,project_ticker,nvarchar,64,0,0,False
analytics,security_month_end_gics_sector,USER_TABLE,5,gics_sector,nvarchar,128,0,0,False
analytics,security_month_end_snapshot,USER_TABLE,1,analysis_month_number,int,4,10,0,False
analytics,security_month_end_snapshot,USER_TABLE,2,month_start_date,date,3,10,0,False
analytics,security_month_end_snapshot,USER_TABLE,3,month_end_date,date,3,10,0,False
analytics,security_month_end_snapshot,USER_TABLE,4,security_key,varchar,32,0,0,False
analytics,security_month_end_snapshot,USER_TABLE,5,company_name_reference,nvarchar,510,0,0,False
analytics,security_month_end_snapshot,USER_TABLE,6,project_ticker,varchar,32,0,0,False
analytics,security_month_end_snapshot,USER_TABLE,7,provider_symbol,varchar,32,0,0,False
analytics,security_month_end_snapshot,USER_TABLE,8,adjusted_close,decimal,17,38,18,False
analytics,security_month_end_snapshot,USER_TABLE,9,membership_valid_from,date,3,10,0,False
analytics,security_month_end_snapshot,USER_TABLE,10,membership_valid_to_exclusive,date,3,10,0,False
analytics,security_month_end_snapshot,USER_TABLE,11,usable_start,date,3,10,0,False
analytics,security_month_end_snapshot,USER_TABLE,12,usable_end_exclusive,date,3,10,0,False
analytics,security_month_end_snapshot,USER_TABLE,13,snapshot_refreshed_at_utc,datetime2,6,19,0,False
analytics,v_benchmark_daily_return,VIEW,1,security_key,varchar,32,0,0,False
analytics,v_benchmark_daily_return,VIEW,2,project_ticker,varchar,32,0,0,False
analytics,v_benchmark_daily_return,VIEW,3,provider_symbol,varchar,32,0,0,False
analytics,v_benchmark_daily_return,VIEW,4,benchmark_name,nvarchar,200,0,0,False
analytics,v_benchmark_daily_return,VIEW,5,series_type,varchar,32,0,0,False
analytics,v_benchmark_daily_return,VIEW,6,price_date,date,3,10,0,False
analytics,v_benchmark_daily_return,VIEW,7,adjusted_close,decimal,17,38,18,False
analytics,v_benchmark_daily_return,VIEW,8,previous_price_date,date,3,10,0,True
analytics,v_benchmark_daily_return,VIEW,9,previous_adjusted_close,decimal,17,38,18,True
analytics,v_benchmark_daily_return,VIEW,10,expected_previous_price_date,date,3,10,0,True
analytics,v_benchmark_daily_return,VIEW,11,daily_return,decimal,17,38,18,True
analytics,v_benchmark_daily_return,VIEW,12,daily_return_complete,bit,1,1,0,True
analytics,v_benchmark_month_end_price,VIEW,1,analysis_month_number,int,4,10,0,True
analytics,v_benchmark_month_end_price,VIEW,2,month_start_date,date,3,10,0,True
analytics,v_benchmark_month_end_price,VIEW,3,month_end_date,date,3,10,0,False
analytics,v_benchmark_month_end_price,VIEW,4,security_key,varchar,32,0,0,False
analytics,v_benchmark_month_end_price,VIEW,5,project_ticker,varchar,32,0,0,False
analytics,v_benchmark_month_end_price,VIEW,6,provider_symbol,varchar,32,0,0,False
analytics,v_benchmark_month_end_price,VIEW,7,benchmark_name,nvarchar,200,0,0,False
analytics,v_benchmark_month_end_price,VIEW,8,series_type,varchar,32,0,0,False
analytics,v_benchmark_month_end_price,VIEW,9,adjusted_close,decimal,17,38,18,False
analytics,v_benchmark_monthly_forward_return_1m,VIEW,1,analysis_month_number,int,4,10,0,False
analytics,v_benchmark_monthly_forward_return_1m,VIEW,2,ranking_month_start_date,date,3,10,0,False
analytics,v_benchmark_monthly_forward_return_1m,VIEW,3,ranking_month_end_date,date,3,10,0,False
analytics,v_benchmark_monthly_forward_return_1m,VIEW,4,security_key,varchar,32,0,0,False
analytics,v_benchmark_monthly_forward_return_1m,VIEW,5,project_ticker,varchar,32,0,0,False
analytics,v_benchmark_monthly_forward_return_1m,VIEW,6,provider_symbol,varchar,32,0,0,False
analytics,v_benchmark_monthly_forward_return_1m,VIEW,7,benchmark_name,nvarchar,200,0,0,False
analytics,v_benchmark_monthly_forward_return_1m,VIEW,8,series_type,varchar,32,0,0,False
analytics,v_benchmark_monthly_forward_return_1m,VIEW,9,holding_start_date,date,3,10,0,False
analytics,v_benchmark_monthly_forward_return_1m,VIEW,10,target_holding_end_date,date,3,10,0,True
analytics,v_benchmark_monthly_forward_return_1m,VIEW,11,realized_holding_end_date,date,3,10,0,True
analytics,v_benchmark_monthly_forward_return_1m,VIEW,12,holding_start_adjusted_close,decimal,17,38,18,False
analytics,v_benchmark_monthly_forward_return_1m,VIEW,13,holding_end_adjusted_close,decimal,17,38,18,True
analytics,v_benchmark_monthly_forward_return_1m,VIEW,14,holding_end_status,varchar,32,0,0,True
analytics,v_benchmark_monthly_forward_return_1m,VIEW,15,forward_return_1m,decimal,17,38,18,True
analytics,v_benchmark_monthly_forward_return_1m,VIEW,16,forward_return_1m_complete,bit,1,1,0,True
analytics,v_benchmark_monthly_forward_return_1m,VIEW,17,out_of_scope_right_censored,bit,1,1,0,True
analytics,v_benchmark_monthly_return_features,VIEW,1,analysis_month_number,int,4,10,0,False
analytics,v_benchmark_monthly_return_features,VIEW,2,month_start_date,date,3,10,0,False
analytics,v_benchmark_monthly_return_features,VIEW,3,month_end_date,date,3,10,0,False
analytics,v_benchmark_monthly_return_features,VIEW,4,security_key,varchar,32,0,0,False
analytics,v_benchmark_monthly_return_features,VIEW,5,project_ticker,varchar,32,0,0,False
analytics,v_benchmark_monthly_return_features,VIEW,6,provider_symbol,varchar,32,0,0,False
analytics,v_benchmark_monthly_return_features,VIEW,7,benchmark_name,nvarchar,200,0,0,False
analytics,v_benchmark_monthly_return_features,VIEW,8,series_type,varchar,32,0,0,False
analytics,v_benchmark_monthly_return_features,VIEW,9,adjusted_close,decimal,17,38,18,False
analytics,v_benchmark_monthly_return_features,VIEW,10,snapshot_refreshed_at_utc,datetime2,6,19,0,False
analytics,v_benchmark_monthly_return_features,VIEW,11,lag_1_month_end_date,date,3,10,0,True
analytics,v_benchmark_monthly_return_features,VIEW,12,trailing_return_1m,float,8,53,0,True
analytics,v_benchmark_monthly_return_features,VIEW,13,trailing_return_1m_complete,bit,1,1,0,True
analytics,v_benchmark_monthly_return_features,VIEW,14,lag_3_month_end_date,date,3,10,0,True
analytics,v_benchmark_monthly_return_features,VIEW,15,trailing_return_3m,float,8,53,0,True
analytics,v_benchmark_monthly_return_features,VIEW,16,trailing_return_3m_complete,bit,1,1,0,True
analytics,v_benchmark_monthly_return_features,VIEW,17,lag_6_month_end_date,date,3,10,0,True
analytics,v_benchmark_monthly_return_features,VIEW,18,trailing_return_6m,float,8,53,0,True
analytics,v_benchmark_monthly_return_features,VIEW,19,trailing_return_6m_complete,bit,1,1,0,True
analytics,v_benchmark_monthly_return_features,VIEW,20,lag_12_month_end_date,date,3,10,0,True
analytics,v_benchmark_monthly_return_features,VIEW,21,trailing_return_12m,float,8,53,0,True
analytics,v_benchmark_monthly_return_features,VIEW,22,trailing_return_12m_complete,bit,1,1,0,True
analytics,v_benchmark_monthly_return_features,VIEW,23,momentum_12_1_start_date,date,3,10,0,True
analytics,v_benchmark_monthly_return_features,VIEW,24,momentum_12_1_end_date,date,3,10,0,True
analytics,v_benchmark_monthly_return_features,VIEW,25,momentum_12_1,float,8,53,0,True
analytics,v_benchmark_monthly_return_features,VIEW,26,momentum_12_1_complete,bit,1,1,0,True
analytics,v_h2_sector_extreme_forward_return_1m,VIEW,1,analysis_month_number,int,4,10,0,False
analytics,v_h2_sector_extreme_forward_return_1m,VIEW,2,ranking_month_start_date,date,3,10,0,True
analytics,v_h2_sector_extreme_forward_return_1m,VIEW,3,ranking_month_end_date,date,3,10,0,True
analytics,v_h2_sector_extreme_forward_return_1m,VIEW,4,target_holding_end_date,date,3,10,0,True
analytics,v_h2_sector_extreme_forward_return_1m,VIEW,5,gics_sector,nvarchar,128,0,0,False
analytics,v_h2_sector_extreme_forward_return_1m,VIEW,6,sector_momentum_quintile,bigint,8,19,0,True
analytics,v_h2_sector_extreme_forward_return_1m,VIEW,7,sector_momentum_portfolio,nvarchar,12,0,0,True
analytics,v_h2_sector_extreme_forward_return_1m,VIEW,8,security_count,bigint,8,19,0,True
analytics,v_h2_sector_extreme_forward_return_1m,VIEW,9,complete_security_count,int,4,10,0,True
analytics,v_h2_sector_extreme_forward_return_1m,VIEW,10,sector_equal_weight_sum,float,8,53,0,True
analytics,v_h2_sector_extreme_forward_return_1m,VIEW,11,equal_weight_forward_return_1m,float,8,53,0,True
analytics,v_h2_sector_extreme_forward_return_1m,VIEW,12,forward_return_1m_complete,bit,1,1,0,True
analytics,v_h2_sector_extreme_forward_return_1m,VIEW,13,out_of_scope_right_censored,bit,1,1,0,True
analytics,v_h2_sector_neutral_leg_forward_return_1m,VIEW,1,analysis_month_number,int,4,10,0,False
analytics,v_h2_sector_neutral_leg_forward_return_1m,VIEW,2,ranking_month_start_date,date,3,10,0,True
analytics,v_h2_sector_neutral_leg_forward_return_1m,VIEW,3,ranking_month_end_date,date,3,10,0,True
analytics,v_h2_sector_neutral_leg_forward_return_1m,VIEW,4,target_holding_end_date,date,3,10,0,True
analytics,v_h2_sector_neutral_leg_forward_return_1m,VIEW,5,sector_momentum_portfolio,nvarchar,12,0,0,True
analytics,v_h2_sector_neutral_leg_forward_return_1m,VIEW,6,sector_count,bigint,8,19,0,True
analytics,v_h2_sector_neutral_leg_forward_return_1m,VIEW,7,complete_sector_count,int,4,10,0,True
analytics,v_h2_sector_neutral_leg_forward_return_1m,VIEW,8,sector_neutral_forward_return_1m,float,8,53,0,True
analytics,v_h2_sector_neutral_leg_forward_return_1m,VIEW,9,forward_return_1m_complete,bit,1,1,0,True
analytics,v_h2_sector_neutral_leg_forward_return_1m,VIEW,10,out_of_scope_right_censored,bit,1,1,0,True
analytics,v_h2_sector_neutral_wml_forward_return_1m,VIEW,1,analysis_month_number,int,4,10,0,False
analytics,v_h2_sector_neutral_wml_forward_return_1m,VIEW,2,ranking_month_start_date,date,3,10,0,True
analytics,v_h2_sector_neutral_wml_forward_return_1m,VIEW,3,ranking_month_end_date,date,3,10,0,True
analytics,v_h2_sector_neutral_wml_forward_return_1m,VIEW,4,target_holding_end_date,date,3,10,0,True
analytics,v_h2_sector_neutral_wml_forward_return_1m,VIEW,5,winner_sector_count,bigint,8,19,0,True
analytics,v_h2_sector_neutral_wml_forward_return_1m,VIEW,6,loser_sector_count,bigint,8,19,0,True
analytics,v_h2_sector_neutral_wml_forward_return_1m,VIEW,7,winner_forward_return_1m,float,8,53,0,True
analytics,v_h2_sector_neutral_wml_forward_return_1m,VIEW,8,loser_forward_return_1m,float,8,53,0,True
analytics,v_h2_sector_neutral_wml_forward_return_1m,VIEW,9,winner_minus_loser_forward_return_1m,float,8,53,0,True
analytics,v_h2_sector_neutral_wml_forward_return_1m,VIEW,10,forward_return_1m_complete,bit,1,1,0,True
analytics,v_h2_sector_neutral_wml_forward_return_1m,VIEW,11,out_of_scope_right_censored,bit,1,1,0,True
analytics,v_h2_sector_quintile_forward_return_1m,VIEW,1,analysis_month_number,int,4,10,0,False
analytics,v_h2_sector_quintile_forward_return_1m,VIEW,2,ranking_month_start_date,date,3,10,0,True
analytics,v_h2_sector_quintile_forward_return_1m,VIEW,3,ranking_month_end_date,date,3,10,0,True
analytics,v_h2_sector_quintile_forward_return_1m,VIEW,4,target_holding_end_date,date,3,10,0,True
analytics,v_h2_sector_quintile_forward_return_1m,VIEW,5,gics_sector,nvarchar,128,0,0,False
analytics,v_h2_sector_quintile_forward_return_1m,VIEW,6,sector_momentum_quintile,bigint,8,19,0,True
analytics,v_h2_sector_quintile_forward_return_1m,VIEW,7,sector_momentum_portfolio,nvarchar,12,0,0,True
analytics,v_h2_sector_quintile_forward_return_1m,VIEW,8,security_count,bigint,8,19,0,True
analytics,v_h2_sector_quintile_forward_return_1m,VIEW,9,complete_security_count,int,4,10,0,True
analytics,v_h2_sector_quintile_forward_return_1m,VIEW,10,sector_equal_weight_sum,float,8,53,0,True
analytics,v_h2_sector_quintile_forward_return_1m,VIEW,11,equal_weight_forward_return_1m,float,8,53,0,True
analytics,v_h2_sector_quintile_forward_return_1m,VIEW,12,forward_return_1m_complete,bit,1,1,0,True
analytics,v_h2_sector_quintile_forward_return_1m,VIEW,13,out_of_scope_right_censored,bit,1,1,0,True
analytics,v_h2_security_monthly_forward_return_1m,VIEW,1,analysis_month_number,int,4,10,0,False
