anchor_id,date,ticker,canonical_company_name,ambiguity_tier,matched_source_documents,matched_namesets,total_source_documents,total_namesets,malformed_rows,configured_csv_field_limit,news_attention_share,mentions_per_100k_source_documents
A2023,2023-07-10,CEG,Constellation Energy Corporation,MEDIUM,0,0,122328,109152,1,922337203,0.0,0.0
A2023,2023-07-10,LLY,Eli Lilly and Company,MEDIUM,44,44,122328,109152,1,922337203,0.0003596887057746387,35.96887057746387
A2023,2023-07-10,TSLA,"Tesla, Inc.",MEDIUM,45,45,122328,109152,1,922337203,0.0003678634490876986,36.78634490876986
A2023,2023-07-10,MPC,Marathon Petroleum Corporation,MEDIUM,10,10,122328,109152,1,922337203,8.17474331305997e-05,8.17474331305997
A2023,2023-07-10,NRG,"NRG Energy, Inc.",MEDIUM,0,0,122328,109152,1,922337203,0.0,0.0
A2023,2023-07-10,WMB,"The Williams Companies, Inc.",MEDIUM,1,1,122328,109152,1,922337203,8.17474331305997e-06,0.817474331305997
A2023,2023-07-10,IRM,Iron Mountain Incorporated,HIGH,1,1,122328,109152,1,922337203,8.17474331305997e-06,0.817474331305997
A2023,2023-07-10,MOS,The Mosaic Company,HIGH,2,2,122328,109152,1,922337203,1.634948662611994e-05,1.634948662611994
A2023,2023-07-10,TPL,Texas Pacific Land Corporation,MEDIUM,0,0,122328,109152,1,922337203,0.0,0.0
A2023,2023-07-11,NVDA,NVIDIA Corporation,LOW,342,341,138665,123669,1,922337203,0.002466375797786031,246.6375797786031
A2023,2023-07-11,NFLX,"Netflix, Inc.",LOW,1116,882,138665,123669,1,922337203,0.008048173655933365,804.8173655933365
A2023,2023-07-11,NUE,Nucor Corporation,LOW,2,2,138665,123669,1,922337203,1.4423250279450473e-05,1.4423250279450475
A2023,2023-07-11,ALB,Albemarle Corporation,LOW,9,9,138665,123669,1,922337203,6.490462625752713e-05,6.490462625752714
A2023,2023-07-11,WMT,Walmart Inc.,LOW,487,407,138665,123669,1,922337203,0.0035120614430461904,351.20614430461904
A2023,2023-07-11,META,"Meta Platforms, Inc.",MEDIUM,4353,4084,138665,123669,1,922337203,0.031392204233223954,3139.2204233223956
A2023,2023-07-11,CEG,Constellation Energy Corporation,MEDIUM,0,0,138665,123669,1,922337203,0.0,0.0
A2023,2023-07-11,LLY,Eli Lilly and Company,MEDIUM,45,45,138665,123669,1,922337203,0.00032452313128763567,32.452313128763564
A2023,2023-07-11,TSLA,"Tesla, Inc.",MEDIUM,41,41,138665,123669,1,922337203,0.00029567663072873474,29.567663072873472
A2023,2023-07-11,MPC,Marathon Petroleum Corporation,MEDIUM,4,4,138665,123669,1,922337203,2.8846500558900947e-05,2.884650055890095
A2023,2023-07-11,NRG,"NRG Energy, Inc.",MEDIUM,0,0,138665,123669,1,922337203,0.0,0.0
A2023,2023-07-11,WMB,"The Williams Companies, Inc.",MEDIUM,1,1,138665,123669,1,922337203,7.211625139725237e-06,0.7211625139725237
A2023,2023-07-11,IRM,Iron Mountain Incorporated,HIGH,0,0,138665,123669,1,922337203,0.0,0.0
A2023,2023-07-11,MOS,The Mosaic Company,HIGH,2,2,138665,123669,1,922337203,1.4423250279450473e-05,1.4423250279450475
A2023,2023-07-11,TPL,Texas Pacific Land Corporation,MEDIUM,2,2,138665,123669,1,922337203,1.4423250279450473e-05,1.4423250279450475
A2023,2023-07-12,NVDA,NVIDIA Corporation,LOW,378,373,141201,126930,1,922337203,0.0026770348651921727,267.7034865192173
A2023,2023-07-12,NFLX,"Netflix, Inc.",LOW,1266,1263,141201,126930,1,922337203,0.008965942167548388,896.5942167548388
A2023,2023-07-12,NUE,Nucor Corporation,LOW,5,5,141201,126930,1,922337203,3.541051408984356e-05,3.5410514089843557
A2023,2023-07-12,ALB,Albemarle Corporation,LOW,3,3,141201,126930,1,922337203,2.1246308453906134e-05,2.1246308453906133
A2023,2023-07-12,WMT,Walmart Inc.,LOW,328,327,141201,126930,1,922337203,0.0023229297242937375,232.29297242937372
A2023,2023-07-12,META,"Meta Platforms, Inc.",MEDIUM,4322,4146,141201,126930,1,922337203,0.03060884837926077,3060.884837926077
A2023,2023-07-12,CEG,Constellation Energy Corporation,MEDIUM,4,4,141201,126930,1,922337203,2.8328411271874847e-05,2.8328411271874847
A2023,2023-07-12,LLY,Eli Lilly and Company,MEDIUM,24,24,141201,126930,1,922337203,0.00016997046763124907,16.997046763124906
A2023,2023-07-12,TSLA,"Tesla, Inc.",MEDIUM,54,54,141201,126930,1,922337203,0.0003824335521703104,38.24335521703104
A2023,2023-07-12,MPC,Marathon Petroleum Corporation,MEDIUM,11,11,141201,126930,1,922337203,7.790313099765583e-05,7.790313099765583
A2023,2023-07-12,NRG,"NRG Energy, Inc.",MEDIUM,0,0,141201,126930,1,922337203,0.0,0.0
A2023,2023-07-12,WMB,"The Williams Companies, Inc.",MEDIUM,2,2,141201,126930,1,922337203,1.4164205635937423e-05,1.4164205635937424
A2023,2023-07-12,IRM,Iron Mountain Incorporated,HIGH,0,0,141201,126930,1,922337203,0.0,0.0
A2023,2023-07-12,MOS,The Mosaic Company,HIGH,6,6,141201,126930,1,922337203,4.249261690781227e-05,4.249261690781227
A2023,2023-07-12,TPL,Texas Pacific Land Corporation,MEDIUM,0,0,141201,126930,1,922337203,0.0,0.0
A2023,2023-07-13,NVDA,NVIDIA Corporation,LOW,250,250,138610,125176,1,922337203,0.0018036216723180147,180.36216723180146
A2023,2023-07-13,NFLX,"Netflix, Inc.",LOW,1961,1936,138610,125176,1,922337203,0.014147608397662506,1414.7608397662507
A2023,2023-07-13,NUE,Nucor Corporation,LOW,2,2,138610,125176,1,922337203,1.4428973378544116e-05,1.4428973378544117
A2023,2023-07-13,ALB,Albemarle Corporation,LOW,1,1,138610,125176,1,922337203,7.214486689272058e-06,0.7214486689272058
A2023,2023-07-13,WMT,Walmart Inc.,LOW,406,391,138610,125176,1,922337203,0.002929081595844456,292.90815958444557
A2023,2023-07-13,META,"Meta Platforms, Inc.",MEDIUM,4024,3804,138610,125176,1,922337203,0.029031094437630762,2903.1094437630763
A2023,2023-07-13,CEG,Constellation Energy Corporation,MEDIUM,0,0,138610,125176,1,922337203,0.0,0.0
A2023,2023-07-13,LLY,Eli Lilly and Company,MEDIUM,69,69,138610,125176,1,922337203,0.0004977995815597721,49.779958155977205
A2023,2023-07-13,TSLA,"Tesla, Inc.",MEDIUM,70,70,138610,125176,1,922337203,0.000505014068249044,50.50140682490441
A2023,2023-07-13,MPC,Marathon Petroleum Corporation,MEDIUM,3,3,138610,125176,1,922337203,2.1643460067816176e-05,2.1643460067816176
A2023,2023-07-13,NRG,"NRG Energy, Inc.",MEDIUM,0,0,138610,125176,1,922337203,0.0,0.0
A2023,2023-07-13,WMB,"The Williams Companies, Inc.",MEDIUM,2,2,138610,125176,1,922337203,1.4428973378544116e-05,1.4428973378544117
A2023,2023-07-13,IRM,Iron Mountain Incorporated,HIGH,0,0,138610,125176,1,922337203,0.0,0.0
A2023,2023-07-13,MOS,The Mosaic Company,HIGH,4,4,138610,125176,1,922337203,2.8857946757088232e-05,2.8857946757088233
A2023,2023-07-13,TPL,Texas Pacific Land Corporation,MEDIUM,0,0,138610,125176,1,922337203,0.0,0.0
A2023,2023-07-14,NVDA,NVIDIA Corporation,LOW,182,182,132395,118343,1,922337203,0.001374674270176366,137.46742701763662
A2023,2023-07-14,NFLX,"Netflix, Inc.",LOW,3361,3266,132395,118343,1,922337203,0.025386155066278938,2538.615506627894
A2023,2023-07-14,NUE,Nucor Corporation,LOW,1,1,132395,118343,1,922337203,7.553155330639375e-06,0.7553155330639375
A2023,2023-07-14,ALB,Albemarle Corporation,LOW,0,0,132395,118343,1,922337203,0.0,0.0
A2023,2023-07-14,WMT,Walmart Inc.,LOW,732,723,132395,118343,1,922337203,0.005528909702028022,552.8909702028022
A2023,2023-07-14,META,"Meta Platforms, Inc.",MEDIUM,3603,3388,132395,118343,1,922337203,0.027214018656293668,2721.4018656293665
A2023,2023-07-14,CEG,Constellation Energy Corporation,MEDIUM,0,0,132395,118343,1,922337203,0.0,0.0
A2023,2023-07-14,LLY,Eli Lilly and Company,MEDIUM,62,61,132395,118343,1,922337203,0.00046829563049964124,46.82956304996412
A2023,2023-07-14,TSLA,"Tesla, Inc.",MEDIUM,50,50,132395,118343,1,922337203,0.00037765776653196875,37.76577665319687
A2023,2023-07-14,MPC,Marathon Petroleum Corporation,MEDIUM,3,3,132395,118343,1,922337203,2.2659465991918122e-05,2.265946599191812
A2023,2023-07-14,NRG,"NRG Energy, Inc.",MEDIUM,1,1,132395,118343,1,922337203,7.553155330639375e-06,0.7553155330639375
A2023,2023-07-14,WMB,"The Williams Companies, Inc.",MEDIUM,0,0,132395,118343,1,922337203,0.0,0.0
A2023,2023-07-14,IRM,Iron Mountain Incorporated,HIGH,0,0,132395,118343,1,922337203,0.0,0.0
A2023,2023-07-14,MOS,The Mosaic Company,HIGH,1,1,132395,118343,1,922337203,7.553155330639375e-06,0.7553155330639375
A2023,2023-07-14,TPL,Texas Pacific Land Corporation,MEDIUM,1,1,132395,118343,1,922337203,7.553155330639375e-06,0.7553155330639375
A2023,2023-07-15,NVDA,NVIDIA Corporation,LOW,74,74,78053,69996,1,922337203,0.0009480737447631738,94.80737447631738
A2023,2023-07-15,NFLX,"Netflix, Inc.",LOW,1205,1178,78053,69996,1,922337203,0.015438227870805735,1543.8227870805736
A2023,2023-07-15,NUE,Nucor Corporation,LOW,1,1,78053,69996,1,922337203,1.281180736166451e-05,1.281180736166451
A2023,2023-07-15,ALB,Albemarle Corporation,LOW,2,2,78053,69996,1,922337203,2.562361472332902e-05,2.562361472332902
A2023,2023-07-15,WMT,Walmart Inc.,LOW,168,168,78053,69996,1,922337203,0.0021523836367596375,215.23836367596377
A2023,2023-07-15,META,"Meta Platforms, Inc.",MEDIUM,2564,2483,78053,69996,1,922337203,0.032849474075307805,3284.9474075307803
A2023,2023-07-15,CEG,Constellation Energy Corporation,MEDIUM,0,0,78053,69996,1,922337203,0.0,0.0
A2023,2023-07-15,LLY,Eli Lilly and Company,MEDIUM,9,9,78053,69996,1,922337203,0.00011530626625498058,11.530626625498059
A2023,2023-07-15,TSLA,"Tesla, Inc.",MEDIUM,24,24,78053,69996,1,922337203,0.00030748337667994824,30.748337667994825
A2023,2023-07-15,MPC,Marathon Petroleum Corporation,MEDIUM,2,2,78053,69996,1,922337203,2.562361472332902e-05,2.562361472332902
A2023,2023-07-15,NRG,"NRG Energy, Inc.",MEDIUM,0,0,78053,69996,1,922337203,0.0,0.0
A2023,2023-07-15,WMB,"The Williams Companies, Inc.",MEDIUM,2,2,78053,69996,1,922337203,2.562361472332902e-05,2.562361472332902
A2023,2023-07-15,IRM,Iron Mountain Incorporated,HIGH,0,0,78053,69996,1,922337203,0.0,0.0
A2023,2023-07-15,MOS,The Mosaic Company,HIGH,1,1,78053,69996,1,922337203,1.281180736166451e-05,1.281180736166451
A2023,2023-07-15,TPL,Texas Pacific Land Corporation,MEDIUM,1,1,78053,69996,1,922337203,1.281180736166451e-05,1.281180736166451
A2023,2023-07-16,NVDA,NVIDIA Corporation,LOW,53,53,67093,59759,1,922337203,0.000789948280744638,78.9948280744638
A2023,2023-07-16,NFLX,"Netflix, Inc.",LOW,497,447,67093,59759,1,922337203,0.007407628217548775,740.7628217548776
A2023,2023-07-16,NUE,Nucor Corporation,LOW,1,1,67093,59759,1,922337203,1.4904684542351662e-05,1.490468454235166
A2023,2023-07-16,ALB,Albemarle Corporation,LOW,3,3,67093,59759,1,922337203,4.4714053627054985e-05,4.471405362705498
A2023,2023-07-16,WMT,Walmart Inc.,LOW,166,165,67093,59759,1,922337203,0.0024741776340303757,247.41776340303758
A2023,2023-07-16,META,"Meta Platforms, Inc.",MEDIUM,2254,2158,67093,59759,1,922337203,0.033595158958460644,3359.5158958460643
A2023,2023-07-16,CEG,Constellation Energy Corporation,MEDIUM,0,0,67093,59759,1,922337203,0.0,0.0
A2023,2023-07-16,LLY,Eli Lilly and Company,MEDIUM,22,22,67093,59759,1,922337203,0.00032790305993173654,32.790305993173654
A2023,2023-07-16,TSLA,"Tesla, Inc.",MEDIUM,15,15,67093,59759,1,922337203,0.00022357026813527492,22.35702681352749
A2023,2023-07-16,MPC,Marathon Petroleum Corporation,MEDIUM,3,3,67093,59759,1,922337203,4.4714053627054985e-05,4.471405362705498
A2023,2023-07-16,NRG,"NRG Energy, Inc.",MEDIUM,0,0,67093,59759,1,922337203,0.0,0.0
A2023,2023-07-16,WMB,"The Williams Companies, Inc.",MEDIUM,0,0,67093,59759,1,922337203,0.0,0.0
A2023,2023-07-16,IRM,Iron Mountain Incorporated,HIGH,0,0,67093,59759,1,922337203,0.0,0.0
A2023,2023-07-16,MOS,The Mosaic Company,HIGH,0,0,67093,59759,1,922337203,0.0,0.0
A2023,2023-07-16,TPL,Texas Pacific Land Corporation,MEDIUM,0,0,67093,59759,1,922337203,0.0,0.0
A2024,2024-10-07,NVDA,NVIDIA Corporation,LOW,256,256,105360,95287,1,922337203,0.0024297646165527716,242.97646165527715
A2024,2024-10-07,NFLX,"Netflix, Inc.",LOW,926,898,105360,95287,1,922337203,0.008788914198936978,878.8914198936978
A2024,2024-10-07,NUE,Nucor Corporation,LOW,0,0,105360,95287,1,922337203,0.0,0.0
A2024,2024-10-07,ALB,Albemarle Corporation,LOW,3,3,105360,95287,1,922337203,2.8473804100227792e-05,2.847380410022779
A2024,2024-10-07,WMT,Walmart Inc.,LOW,425,421,105360,95287,1,922337203,0.004033788914198937,403.3788914198937
A2024,2024-10-07,META,"Meta Platforms, Inc.",MEDIUM,2154,2104,105360,95287,1,922337203,0.020444191343963553,2044.4191343963553
A2024,2024-10-07,CEG,Constellation Energy Corporation,MEDIUM,7,7,105360,95287,1,922337203,6.643887623386485e-05,6.643887623386484
A2024,2024-10-07,LLY,Eli Lilly and Company,MEDIUM,48,48,105360,95287,1,922337203,0.00045558086560364467,45.558086560364465
A2024,2024-10-07,TSLA,"Tesla, Inc.",MEDIUM,28,28,105360,95287,1,922337203,0.0002657555049354594,26.575550493545936
A2024,2024-10-07,MPC,Marathon Petroleum Corporation,MEDIUM,4,4,105360,95287,1,922337203,3.7965072133637056e-05,3.7965072133637054
A2024,2024-10-07,NRG,"NRG Energy, Inc.",MEDIUM,0,0,105360,95287,1,922337203,0.0,0.0
A2024,2024-10-07,WMB,"The Williams Companies, Inc.",MEDIUM,1,1,105360,95287,1,922337203,9.491268033409264e-06,0.9491268033409264
A2024,2024-10-07,IRM,Iron Mountain Incorporated,HIGH,0,0,105360,95287,1,922337203,0.0,0.0
A2024,2024-10-07,MOS,The Mosaic Company,HIGH,2,2,105360,95287,1,922337203,1.8982536066818528e-05,1.8982536066818527
A2024,2024-10-07,TPL,Texas Pacific Land Corporation,MEDIUM,0,0,105360,95287,1,922337203,0.0,0.0
A2024,2024-10-08,NVDA,NVIDIA Corporation,LOW,483,483,120581,108284,1,922337203,0.004005606190029938,400.56061900299386
A2024,2024-10-08,NFLX,"Netflix, Inc.",LOW,921,831,120581,108284,1,922337203,0.007638019256765162,763.8019256765162
A2024,2024-10-08,NUE,Nucor Corporation,LOW,2,2,120581,108284,1,922337203,1.6586361035320655e-05,1.6586361035320656
A2024,2024-10-08,ALB,Albemarle Corporation,LOW,5,5,120581,108284,1,922337203,4.146590258830164e-05,4.146590258830164
A2024,2024-10-08,WMT,Walmart Inc.,LOW,395,373,120581,108284,1,922337203,0.0032758063044758296,327.58063044758296
A2024,2024-10-08,META,"Meta Platforms, Inc.",MEDIUM,3525,3330,120581,108284,1,922337203,0.029233461324752658,2923.3461324752657
A2024,2024-10-08,CEG,Constellation Energy Corporation,MEDIUM,9,9,120581,108284,1,922337203,7.463862465894295e-05,7.463862465894295
A2024,2024-10-08,LLY,Eli Lilly and Company,MEDIUM,50,50,120581,108284,1,922337203,0.0004146590258830164,41.46590258830164
A2024,2024-10-08,TSLA,"Tesla, Inc.",MEDIUM,37,37,120581,108284,1,922337203,0.0003068476791534321,30.684767915343212
A2024,2024-10-08,MPC,Marathon Petroleum Corporation,MEDIUM,9,9,120581,108284,1,922337203,7.463862465894295e-05,7.463862465894295
A2024,2024-10-08,NRG,"NRG Energy, Inc.",MEDIUM,1,1,120581,108284,1,922337203,8.293180517660327e-06,0.8293180517660328
A2024,2024-10-08,WMB,"The Williams Companies, Inc.",MEDIUM,1,1,120581,108284,1,922337203,8.293180517660327e-06,0.8293180517660328
A2024,2024-10-08,IRM,Iron Mountain Incorporated,HIGH,1,1,120581,108284,1,922337203,8.293180517660327e-06,0.8293180517660328
A2024,2024-10-08,MOS,The Mosaic Company,HIGH,2,2,120581,108284,1,922337203,1.6586361035320655e-05,1.6586361035320656
A2024,2024-10-08,TPL,Texas Pacific Land Corporation,MEDIUM,0,0,120581,108284,1,922337203,0.0,0.0
A2024,2024-10-09,NVDA,NVIDIA Corporation,LOW,296,295,119764,108974,1,922337203,0.0024715273370962895,247.15273370962893
A2024,2024-10-09,NFLX,"Netflix, Inc.",LOW,863,855,119764,108974,1,922337203,0.007205838148358438,720.5838148358438
A2024,2024-10-09,NUE,Nucor Corporation,LOW,0,0,119764,108974,1,922337203,0.0,0.0
A2024,2024-10-09,ALB,Albemarle Corporation,LOW,2,2,119764,108974,1,922337203,1.669950903443439e-05,1.6699509034434388
A2024,2024-10-09,WMT,Walmart Inc.,LOW,282,282,119764,108974,1,922337203,0.0023546307738552485,235.46307738552485
A2024,2024-10-09,META,"Meta Platforms, Inc.",MEDIUM,3187,3012,119764,108974,1,922337203,0.026610667646371197,2661.06676463712
A2024,2024-10-09,CEG,Constellation Energy Corporation,MEDIUM,16,16,119764,108974,1,922337203,0.00013359607227547511,13.35960722754751
A2024,2024-10-09,LLY,Eli Lilly and Company,MEDIUM,120,106,119764,108974,1,922337203,0.0010019705420660633,100.19705420660632
A2024,2024-10-09,TSLA,"Tesla, Inc.",MEDIUM,36,36,119764,108974,1,922337203,0.000300591162619819,30.0591162619819
A2024,2024-10-09,MPC,Marathon Petroleum Corporation,MEDIUM,4,4,119764,108974,1,922337203,3.339901806886878e-05,3.3399018068868775
A2024,2024-10-09,NRG,"NRG Energy, Inc.",MEDIUM,0,0,119764,108974,1,922337203,0.0,0.0
A2024,2024-10-09,WMB,"The Williams Companies, Inc.",MEDIUM,2,2,119764,108974,1,922337203,1.669950903443439e-05,1.6699509034434388
A2024,2024-10-09,IRM,Iron Mountain Incorporated,HIGH,0,0,119764,108974,1,922337203,0.0,0.0
A2024,2024-10-09,MOS,The Mosaic Company,HIGH,21,21,119764,108974,1,922337203,0.00017534484486156108,17.534484486156106
A2024,2024-10-09,TPL,Texas Pacific Land Corporation,MEDIUM,2,2,119764,108974,1,922337203,1.669950903443439e-05,1.6699509034434388
A2024,2024-10-10,NVDA,NVIDIA Corporation,LOW,274,274,118509,106783,1,922337203,0.0023120606873739545,231.20606873739547
A2024,2024-10-10,NFLX,"Netflix, Inc.",LOW,987,984,118509,106783,1,922337203,0.008328481381160924,832.8481381160924
A2024,2024-10-10,NUE,Nucor Corporation,LOW,1,1,118509,106783,1,922337203,8.43817769114582e-06,0.8438177691145821
A2024,2024-10-10,ALB,Albemarle Corporation,LOW,3,3,118509,106783,1,922337203,2.531453307343746e-05,2.531453307343746
A2024,2024-10-10,WMT,Walmart Inc.,LOW,588,582,118509,106783,1,922337203,0.004961648482393742,496.16484823937424
A2024,2024-10-10,META,"Meta Platforms, Inc.",MEDIUM,3190,3090,118509,106783,1,922337203,0.026917786834755167,2691.7786834755166
A2024,2024-10-10,CEG,Constellation Energy Corporation,MEDIUM,11,11,118509,106783,1,922337203,9.281995460260402e-05,9.281995460260402
A2024,2024-10-10,LLY,Eli Lilly and Company,MEDIUM,112,101,118509,106783,1,922337203,0.0009450759014083318,94.50759014083319
A2024,2024-10-10,TSLA,"Tesla, Inc.",MEDIUM,39,39,118509,106783,1,922337203,0.000329088929954687,32.9088929954687
A2024,2024-10-10,MPC,Marathon Petroleum Corporation,MEDIUM,4,4,118509,106783,1,922337203,3.375271076458328e-05,3.3752710764583282
A2024,2024-10-10,NRG,"NRG Energy, Inc.",MEDIUM,0,0,118509,106783,1,922337203,0.0,0.0
A2024,2024-10-10,WMB,"The Williams Companies, Inc.",MEDIUM,0,0,118509,106783,1,922337203,0.0,0.0
A2024,2024-10-10,IRM,Iron Mountain Incorporated,HIGH,1,1,118509,106783,1,922337203,8.43817769114582e-06,0.8438177691145821
A2024,2024-10-10,MOS,The Mosaic Company,HIGH,60,60,118509,106783,1,922337203,0.0005062906614687492,50.62906614687492
A2024,2024-10-10,TPL,Texas Pacific Land Corporation,MEDIUM,0,0,118509,106783,1,922337203,0.0,0.0
A2024,2024-10-11,NVDA,NVIDIA Corporation,LOW,240,238,112517,100077,1,922337203,0.0021330110116693475,213.30110116693479
A2024,2024-10-11,NFLX,"Netflix, Inc.",LOW,937,906,112517,100077,1,922337203,0.008327630491392412,832.7630491392412
A2024,2024-10-11,NUE,Nucor Corporation,LOW,3,3,112517,100077,1,922337203,2.6662637645866846e-05,2.6662637645866845
A2024,2024-10-11,ALB,Albemarle Corporation,LOW,3,3,112517,100077,1,922337203,2.6662637645866846e-05,2.6662637645866845
A2024,2024-10-11,WMT,Walmart Inc.,LOW,629,538,112517,100077,1,922337203,0.005590266359750082,559.0266359750083
A2024,2024-10-11,META,"Meta Platforms, Inc.",MEDIUM,2424,2296,112517,100077,1,922337203,0.021543411217860412,2154.341121786041
A2024,2024-10-11,CEG,Constellation Energy Corporation,MEDIUM,7,7,112517,100077,1,922337203,6.221282117368932e-05,6.221282117368931
A2024,2024-10-11,LLY,Eli Lilly and Company,MEDIUM,79,79,112517,100077,1,922337203,0.0007021161246744936,70.21161246744936
A2024,2024-10-11,TSLA,"Tesla, Inc.",MEDIUM,134,133,112517,100077,1,922337203,0.0011909311481820525,119.09311481820525
A2024,2024-10-11,MPC,Marathon Petroleum Corporation,MEDIUM,8,8,112517,100077,1,922337203,7.110036705564492e-05,7.110036705564492
A2024,2024-10-11,NRG,"NRG Energy, Inc.",MEDIUM,2,2,112517,100077,1,922337203,1.777509176391123e-05,1.777509176391123
A2024,2024-10-11,WMB,"The Williams Companies, Inc.",MEDIUM,5,5,112517,100077,1,922337203,4.4437729409778076e-05,4.443772940977808
A2024,2024-10-11,IRM,Iron Mountain Incorporated,HIGH,1,1,112517,100077,1,922337203,8.887545881955615e-06,0.8887545881955615
A2024,2024-10-11,MOS,The Mosaic Company,HIGH,5,5,112517,100077,1,922337203,4.4437729409778076e-05,4.443772940977808
A2024,2024-10-11,TPL,Texas Pacific Land Corporation,MEDIUM,2,2,112517,100077,1,922337203,1.777509176391123e-05,1.777509176391123
A2024,2024-10-12,NVDA,NVIDIA Corporation,LOW,78,78,62304,56576,1,922337203,0.0012519260400616333,125.19260400616332
A2024,2024-10-12,NFLX,"Netflix, Inc.",LOW,567,562,62304,56576,1,922337203,0.009100539291217258,910.0539291217258
A2024,2024-10-12,NUE,Nucor Corporation,LOW,0,0,62304,56576,1,922337203,0.0,0.0
A2024,2024-10-12,ALB,Albemarle Corporation,LOW,1,1,62304,56576,1,922337203,1.6050333846944017e-05,1.6050333846944016
A2024,2024-10-12,WMT,Walmart Inc.,LOW,344,320,62304,56576,1,922337203,0.005521314843348742,552.1314843348741
A2024,2024-10-12,META,"Meta Platforms, Inc.",MEDIUM,1583,1419,62304,56576,1,922337203,0.025407678479712377,2540.7678479712376
A2024,2024-10-12,CEG,Constellation Energy Corporation,MEDIUM,5,5,62304,56576,1,922337203,8.025166923472008e-05,8.025166923472009
A2024,2024-10-12,LLY,Eli Lilly and Company,MEDIUM,14,14,62304,56576,1,922337203,0.00022470467385721622,22.470467385721623
A2024,2024-10-12,TSLA,"Tesla, Inc.",MEDIUM,26,26,62304,56576,1,922337203,0.0004173086800205444,41.73086800205444
A2024,2024-10-12,MPC,Marathon Petroleum Corporation,MEDIUM,2,2,62304,56576,1,922337203,3.2100667693888034e-05,3.210066769388803
A2024,2024-10-12,NRG,"NRG Energy, Inc.",MEDIUM,0,0,62304,56576,1,922337203,0.0,0.0
A2024,2024-10-12,WMB,"The Williams Companies, Inc.",MEDIUM,0,0,62304,56576,1,922337203,0.0,0.0
A2024,2024-10-12,IRM,Iron Mountain Incorporated,HIGH,0,0,62304,56576,1,922337203,0.0,0.0
A2024,2024-10-12,MOS,The Mosaic Company,HIGH,181,181,62304,56576,1,922337203,0.002905110426296867,290.5110426296867
A2024,2024-10-12,TPL,Texas Pacific Land Corporation,MEDIUM,0,0,62304,56576,1,922337203,0.0,0.0
A2024,2024-10-13,NVDA,NVIDIA Corporation,LOW,98,98,57270,52652,1,922337203,0.001711192596472848,171.1192596472848
A2024,2024-10-13,NFLX,"Netflix, Inc.",LOW,329,327,57270,52652,1,922337203,0.005744718002444561,574.4718002444561
A2024,2024-10-13,NUE,Nucor Corporation,LOW,0,0,57270,52652,1,922337203,0.0,0.0
A2024,2024-10-13,ALB,Albemarle Corporation,LOW,0,0,57270,52652,1,922337203,0.0,0.0
A2024,2024-10-13,WMT,Walmart Inc.,LOW,137,136,57270,52652,1,922337203,0.002392177405273267,239.2177405273267
A2024,2024-10-13,META,"Meta Platforms, Inc.",MEDIUM,1562,1384,57270,52652,1,922337203,0.027274314649903965,2727.4314649903963
A2024,2024-10-13,CEG,Constellation Energy Corporation,MEDIUM,8,8,57270,52652,1,922337203,0.00013968919154880391,13.96891915488039
A2024,2024-10-13,LLY,Eli Lilly and Company,MEDIUM,15,15,57270,52652,1,922337203,0.00026191723415400735,26.191723415400734
A2024,2024-10-13,TSLA,"Tesla, Inc.",MEDIUM,25,25,57270,52652,1,922337203,0.00043652872359001223,43.65287235900122
A2024,2024-10-13,MPC,Marathon Petroleum Corporation,MEDIUM,1,1,57270,52652,1,922337203,1.746114894360049e-05,1.7461148943600489
A2024,2024-10-13,NRG,"NRG Energy, Inc.",MEDIUM,0,0,57270,52652,1,922337203,0.0,0.0
A2024,2024-10-13,WMB,"The Williams Companies, Inc.",MEDIUM,0,0,57270,52652,1,922337203,0.0,0.0
A2024,2024-10-13,IRM,Iron Mountain Incorporated,HIGH,2,2,57270,52652,1,922337203,3.492229788720098e-05,3.4922297887200977
A2024,2024-10-13,MOS,The Mosaic Company,HIGH,2,2,57270,52652,1,922337203,3.492229788720098e-05,3.4922297887200977
A2024,2024-10-13,TPL,Texas Pacific Land Corporation,MEDIUM,1,1,57270,52652,1,922337203,1.746114894360049e-05,1.7461148943600489
A2025,2025-12-08,NVDA,NVIDIA Corporation,LOW,232,231,87099,79280,1,922337203,0.0026636356330153044,266.36356330153046
A2025,2025-12-08,NFLX,"Netflix, Inc.",LOW,3237,2838,87099,79280,1,922337203,0.0371646057934075,3716.46057934075
A2025,2025-12-08,NUE,Nucor Corporation,LOW,0,0,87099,79280,1,922337203,0.0,0.0
A2025,2025-12-08,ALB,Albemarle Corporation,LOW,0,0,87099,79280,1,922337203,0.0,0.0
A2025,2025-12-08,WMT,Walmart Inc.,LOW,219,218,87099,79280,1,922337203,0.0025143801880618604,251.43801880618605
A2025,2025-12-08,META,"Meta Platforms, Inc.",MEDIUM,1647,1622,87099,79280,1,922337203,0.018909516756793993,1890.9516756793994
A2025,2025-12-08,CEG,Constellation Energy Corporation,MEDIUM,7,7,87099,79280,1,922337203,8.03683165133928e-05,8.03683165133928
A2025,2025-12-08,LLY,Eli Lilly and Company,MEDIUM,34,34,87099,79280,1,922337203,0.0003903603944936222,39.03603944936222
A2025,2025-12-08,TSLA,"Tesla, Inc.",MEDIUM,26,26,87099,79280,1,922337203,0.0002985108899068876,29.851088990688755
A2025,2025-12-08,MPC,Marathon Petroleum Corporation,MEDIUM,0,0,87099,79280,1,922337203,0.0,0.0
