analysis_month_number,theme_code,theme_name,active_tagged_winner_count,signed_theme_commonality_contribution,absolute_theme_commonality_contribution,aggregate_commonality_factor,absolute_aggregate_commonality_factor
12,S05,Capacity Expansion / Supply-Demand Imbalance,7,-0.0044209979363376,0.0044209979363376,-0.0289931560266946,0.0289931560266946
13,S05,Capacity Expansion / Supply-Demand Imbalance,4,0.0013898093974437993,0.0013898093974437993,0.0119494207845293,0.0119494207845293
14,S05,Capacity Expansion / Supply-Demand Imbalance,4,0.003893383079938,0.003893383079938,0.0158407516767279,0.0158407516767279
15,S05,Capacity Expansion / Supply-Demand Imbalance,5,0.0018572045021668564,0.0018572045021668564,-0.008876295590203,0.008876295590203
16,S05,Capacity Expansion / Supply-Demand Imbalance,5,-0.0044821491373213005,0.0044821491373213005,-0.0141747443189113,0.0141747443189113
17,S05,Capacity Expansion / Supply-Demand Imbalance,6,-0.0020033257741424934,0.0020033257741424934,0.0083588027088511,0.0083588027088511
18,S05,Capacity Expansion / Supply-Demand Imbalance,6,0.0064999142017695,0.0064999142017695,-0.009238506382375,0.009238506382375
19,S05,Capacity Expansion / Supply-Demand Imbalance,4,0.001698478003497352,0.001698478003497352,0.0203271535655298,0.0203271535655298
20,S05,Capacity Expansion / Supply-Demand Imbalance,4,-0.0006156358013213999,0.0006156358013213999,0.013974997835212,0.013974997835212
21,S05,Capacity Expansion / Supply-Demand Imbalance,6,0.0009811848959091999,0.0009811848959091999,0.0175925023717133,0.0175925023717133
22,S05,Capacity Expansion / Supply-Demand Imbalance,3,-0.0021771735933858,0.0021771735933858,-0.0304047667239001,0.0304047667239001
23,S05,Capacity Expansion / Supply-Demand Imbalance,3,-0.0011757289282747889,0.0011757289282747889,-0.0072981595634097,0.0072981595634097
24,S05,Capacity Expansion / Supply-Demand Imbalance,3,0.0024848469493363996,0.0024848469493363996,-0.0312120412597236,0.0312120412597236
25,S05,Capacity Expansion / Supply-Demand Imbalance,4,-0.0006811107838882,0.0006811107838882,0.0138729690242993,0.0138729690242993
26,S05,Capacity Expansion / Supply-Demand Imbalance,5,-0.0020608683611984015,0.0020608683611984015,0.004974391368723,0.004974391368723
27,S05,Capacity Expansion / Supply-Demand Imbalance,6,-0.002690930957889176,0.002690930957889176,-0.004284561570165,0.004284561570165
28,S05,Capacity Expansion / Supply-Demand Imbalance,5,0.004601221805523624,0.004601221805523624,-0.0003828212947141,0.0003828212947141
29,S05,Capacity Expansion / Supply-Demand Imbalance,6,0.0048632646776092,0.0048632646776092,0.0005910370618961,0.0005910370618961
30,S05,Capacity Expansion / Supply-Demand Imbalance,7,0.0035864779231005997,0.0035864779231005997,-0.0164626176104256,0.0164626176104256
31,S05,Capacity Expansion / Supply-Demand Imbalance,6,0.0020949235556109998,0.0020949235556109998,0.0067270697611475,0.0067270697611475
32,S05,Capacity Expansion / Supply-Demand Imbalance,7,0.004565364192437984,0.004565364192437984,-2.9990140570888204e-05,2.9990140570888204e-05
33,S05,Capacity Expansion / Supply-Demand Imbalance,8,0.0032746308524905995,0.0032746308524905995,0.0048159159545982,0.0048159159545982
34,S05,Capacity Expansion / Supply-Demand Imbalance,8,0.0030425134597263687,0.0030425134597263687,0.0126267700200857,0.0126267700200857
35,S05,Capacity Expansion / Supply-Demand Imbalance,7,-0.0017604065657493998,0.0017604065657493998,-0.0246613613736501,0.0246613613736501
36,S05,Capacity Expansion / Supply-Demand Imbalance,9,0.0030318665758123373,0.0030318665758123373,0.0281785759812571,0.0281785759812571
37,S05,Capacity Expansion / Supply-Demand Imbalance,9,0.0175422540104042,0.0175422540104042,0.0231646645293638,0.0231646645293638
38,S05,Capacity Expansion / Supply-Demand Imbalance,8,0.00016835668263069994,0.00016835668263069994,6.43981556931439e-05,6.43981556931439e-05
39,S05,Capacity Expansion / Supply-Demand Imbalance,8,0.0013995245375506,0.0013995245375506,-0.0047691818457908,0.0047691818457908
40,S05,Capacity Expansion / Supply-Demand Imbalance,8,0.003288516171629758,0.003288516171629758,0.00553998713446,0.00553998713446
41,S05,Capacity Expansion / Supply-Demand Imbalance,9,0.0036616667911009,0.0036616667911009,0.0034828197343235,0.0034828197343235
42,S05,Capacity Expansion / Supply-Demand Imbalance,9,-0.005764828433015799,0.005764828433015799,-0.0246093538642911,0.0246093538642911
43,S05,Capacity Expansion / Supply-Demand Imbalance,9,0.008095309985632234,0.008095309985632234,0.0202047024805952,0.0202047024805952
44,S05,Capacity Expansion / Supply-Demand Imbalance,10,0.013394115601639705,0.013394115601639705,0.0131559473403163,0.0131559473403163
45,S05,Capacity Expansion / Supply-Demand Imbalance,10,0.010813133720792381,0.010813133720792381,0.0193663611725195,0.0193663611725195
46,S05,Capacity Expansion / Supply-Demand Imbalance,9,0.003924429638226701,0.003924429638226701,0.0215465414423573,0.0215465414423573
47,S05,Capacity Expansion / Supply-Demand Imbalance,11,-0.006907837243800999,0.006907837243800999,-0.0059751641454837,0.0059751641454837
48,S05,Capacity Expansion / Supply-Demand Imbalance,12,0.016161641974745282,0.016161641974745282,0.0252698003019361,0.0252698003019361
49,S05,Capacity Expansion / Supply-Demand Imbalance,12,-0.006380390634260357,0.006380390634260357,-2.5337452551444826e-06,2.5337452551444826e-06
50,S05,Capacity Expansion / Supply-Demand Imbalance,10,-0.008999101570077798,0.008999101570077798,-0.0253731270417185,0.0253731270417185
51,S05,Capacity Expansion / Supply-Demand Imbalance,8,0.009851683542775233,0.009851683542775233,0.018242169448524,0.018242169448524
52,S05,Capacity Expansion / Supply-Demand Imbalance,7,-0.001372961979799143,0.001372961979799143,-0.0050563676581227,0.0050563676581227
53,S05,Capacity Expansion / Supply-Demand Imbalance,6,-0.0013523977079772998,0.0013523977079772998,-0.0108125408351624,0.0108125408351624
54,S05,Capacity Expansion / Supply-Demand Imbalance,7,-0.0027896453766259,0.0027896453766259,-0.0063128062593659,0.0063128062593659
55,S05,Capacity Expansion / Supply-Demand Imbalance,8,-0.00034995128209564354,0.00034995128209564354,-0.0175185485725618,0.0175185485725618
56,S05,Capacity Expansion / Supply-Demand Imbalance,9,0.002400387753129364,0.002400387753129364,0.036804289069262,0.036804289069262
57,S05,Capacity Expansion / Supply-Demand Imbalance,6,-0.004274922255011201,0.004274922255011201,-0.0147803375173818,0.0147803375173818
58,S05,Capacity Expansion / Supply-Demand Imbalance,6,-0.00042935816505390014,0.00042935816505390014,0.0031069545891763,0.0031069545891763
59,S05,Capacity Expansion / Supply-Demand Imbalance,4,-0.0007932286850810999,0.0007932286850810999,-0.0046790653000441,0.0046790653000441
1,S06,Digital Platform / Monetization Shift,3,-0.0041238960622662,0.0041238960622662,-0.026570510089296,0.026570510089296
2,S06,Digital Platform / Monetization Shift,2,-0.0016405636176506002,0.0016405636176506002,-0.0356121908414631,0.0356121908414631
3,S06,Digital Platform / Monetization Shift,1,-0.0016945091405573,0.0016945091405573,-0.0010463437925989,0.0010463437925989
4,S06,Digital Platform / Monetization Shift,0,0.0,0.0,0.0057917762034896,0.0057917762034896
5,S06,Digital Platform / Monetization Shift,0,0.0,0.0,-0.0026792784585861,0.0026792784585861
6,S06,Digital Platform / Monetization Shift,0,0.0,0.0,-0.0101285285565611,0.0101285285565611
7,S06,Digital Platform / Monetization Shift,1,0.0013454986753352,0.0013454986753352,0.012173374055108,0.012173374055108
8,S06,Digital Platform / Monetization Shift,0,0.0,0.0,0.0038951094595815,0.0038951094595815
9,S06,Digital Platform / Monetization Shift,1,-0.0011710109137518,0.0011710109137518,0.0161165519219697,0.0161165519219697
10,S06,Digital Platform / Monetization Shift,1,-0.0013920864799202,0.0013920864799202,-0.0089659536708787,0.0089659536708787
11,S06,Digital Platform / Monetization Shift,2,-7.051257295570003e-05,7.051257295570003e-05,-0.0068449511039414,0.0068449511039414
12,S06,Digital Platform / Monetization Shift,0,0.0,0.0,-0.0289931560266946,0.0289931560266946
13,S06,Digital Platform / Monetization Shift,0,0.0,0.0,0.0119494207845293,0.0119494207845293
14,S06,Digital Platform / Monetization Shift,0,0.0,0.0,0.0158407516767279,0.0158407516767279
15,S06,Digital Platform / Monetization Shift,0,0.0,0.0,-0.008876295590203,0.008876295590203
16,S06,Digital Platform / Monetization Shift,0,0.0,0.0,-0.0141747443189113,0.0141747443189113
17,S06,Digital Platform / Monetization Shift,0,0.0,0.0,0.0083588027088511,0.0083588027088511
18,S06,Digital Platform / Monetization Shift,0,0.0,0.0,-0.009238506382375,0.009238506382375
19,S06,Digital Platform / Monetization Shift,0,0.0,0.0,0.0203271535655298,0.0203271535655298
20,S06,Digital Platform / Monetization Shift,0,0.0,0.0,0.013974997835212,0.013974997835212
21,S06,Digital Platform / Monetization Shift,0,0.0,0.0,0.0175925023717133,0.0175925023717133
22,S06,Digital Platform / Monetization Shift,0,0.0,0.0,-0.0304047667239001,0.0304047667239001
23,S06,Digital Platform / Monetization Shift,1,-0.0040698565861551,0.0040698565861551,-0.0072981595634097,0.0072981595634097
24,S06,Digital Platform / Monetization Shift,0,0.0,0.0,-0.0312120412597236,0.0312120412597236
25,S06,Digital Platform / Monetization Shift,0,0.0,0.0,0.0138729690242993,0.0138729690242993
26,S06,Digital Platform / Monetization Shift,0,0.0,0.0,0.004974391368723,0.004974391368723
27,S06,Digital Platform / Monetization Shift,0,0.0,0.0,-0.004284561570165,0.004284561570165
28,S06,Digital Platform / Monetization Shift,1,0.0047502790892312,0.0047502790892312,-0.0003828212947141,0.0003828212947141
29,S06,Digital Platform / Monetization Shift,1,0.0011147866301314,0.0011147866301314,0.0005910370618961,0.0005910370618961
30,S06,Digital Platform / Monetization Shift,2,-0.000699232180401195,0.000699232180401195,-0.0164626176104256,0.0164626176104256
31,S06,Digital Platform / Monetization Shift,3,0.0013741877195145588,0.0013741877195145588,0.0067270697611475,0.0067270697611475
32,S06,Digital Platform / Monetization Shift,2,-0.001334234309647,0.001334234309647,-2.9990140570888204e-05,2.9990140570888204e-05
33,S06,Digital Platform / Monetization Shift,2,0.003022420393729,0.003022420393729,0.0048159159545982,0.0048159159545982
34,S06,Digital Platform / Monetization Shift,1,-0.0012615713474456,0.0012615713474456,0.0126267700200857,0.0126267700200857
35,S06,Digital Platform / Monetization Shift,3,1.8056102231199978e-05,1.8056102231199978e-05,-0.0246613613736501,0.0246613613736501
36,S06,Digital Platform / Monetization Shift,3,0.004468907466279,0.004468907466279,0.0281785759812571,0.0281785759812571
37,S06,Digital Platform / Monetization Shift,2,0.0007382410034903,0.0007382410034903,0.0231646645293638,0.0231646645293638
38,S06,Digital Platform / Monetization Shift,3,0.0017675414999094997,0.0017675414999094997,6.43981556931439e-05,6.43981556931439e-05
39,S06,Digital Platform / Monetization Shift,3,0.0005032947449874834,0.0005032947449874834,-0.0047691818457908,0.0047691818457908
40,S06,Digital Platform / Monetization Shift,3,0.0043664471085923,0.0043664471085923,0.00553998713446,0.00553998713446
41,S06,Digital Platform / Monetization Shift,3,0.0013572242559359,0.0013572242559359,0.0034828197343235,0.0034828197343235
42,S06,Digital Platform / Monetization Shift,3,-0.003972836533266201,0.003972836533266201,-0.0246093538642911,0.0246093538642911
43,S06,Digital Platform / Monetization Shift,3,0.0049853249384194005,0.0049853249384194005,0.0202047024805952,0.0202047024805952
44,S06,Digital Platform / Monetization Shift,3,0.0003322455150997,0.0003322455150997,0.0131559473403163,0.0131559473403163
45,S06,Digital Platform / Monetization Shift,3,0.0019117529318177936,0.0019117529318177936,0.0193663611725195,0.0193663611725195
46,S06,Digital Platform / Monetization Shift,3,0.0044797307779939,0.0044797307779939,0.0215465414423573,0.0215465414423573
47,S06,Digital Platform / Monetization Shift,3,0.0003565152619613,0.0003565152619613,-0.0059751641454837,0.0059751641454837
48,S06,Digital Platform / Monetization Shift,3,0.004329981191937501,0.004329981191937501,0.0252698003019361,0.0252698003019361
49,S06,Digital Platform / Monetization Shift,3,-0.00046728975793400003,0.00046728975793400003,-2.5337452551444826e-06,2.5337452551444826e-06
50,S06,Digital Platform / Monetization Shift,3,-0.0031511809462388,0.0031511809462388,-0.0253731270417185,0.0253731270417185
51,S06,Digital Platform / Monetization Shift,2,0.0037477735670999003,0.0037477735670999003,0.018242169448524,0.018242169448524
52,S06,Digital Platform / Monetization Shift,2,0.0004508466941890947,0.0004508466941890947,-0.0050563676581227,0.0050563676581227
53,S06,Digital Platform / Monetization Shift,3,0.0013470991724127998,0.0013470991724127998,-0.0108125408351624,0.0108125408351624
54,S06,Digital Platform / Monetization Shift,3,-0.0031364231858064,0.0031364231858064,-0.0063128062593659,0.0063128062593659
55,S06,Digital Platform / Monetization Shift,3,-0.0020270112551802,0.0020270112551802,-0.0175185485725618,0.0175185485725618
56,S06,Digital Platform / Monetization Shift,4,0.014758124103077,0.014758124103077,0.036804289069262,0.036804289069262
57,S06,Digital Platform / Monetization Shift,3,-0.00029038919963009994,0.00029038919963009994,-0.0147803375173818,0.0147803375173818
58,S06,Digital Platform / Monetization Shift,3,0.0020931185708862,0.0020931185708862,0.0031069545891763,0.0031069545891763
59,S06,Digital Platform / Monetization Shift,3,0.0040153639186792,0.0040153639186792,-0.0046790653000441,0.0046790653000441
1,S07,Experiential / Consumer Demand,0,0.0,0.0,-0.026570510089296,0.026570510089296
2,S07,Experiential / Consumer Demand,0,0.0,0.0,-0.0356121908414631,0.0356121908414631
3,S07,Experiential / Consumer Demand,1,-0.000314363181547,0.000314363181547,-0.0010463437925989,0.0010463437925989
4,S07,Experiential / Consumer Demand,0,0.0,0.0,0.0057917762034896,0.0057917762034896
5,S07,Experiential / Consumer Demand,0,0.0,0.0,-0.0026792784585861,0.0026792784585861
6,S07,Experiential / Consumer Demand,1,-0.0016952557654998,0.0016952557654998,-0.0101285285565611,0.0101285285565611
7,S07,Experiential / Consumer Demand,1,0.0014320609447054,0.0014320609447054,0.012173374055108,0.012173374055108
8,S07,Experiential / Consumer Demand,0,0.0,0.0,0.0038951094595815,0.0038951094595815
9,S07,Experiential / Consumer Demand,1,0.0017856772183406,0.0017856772183406,0.0161165519219697,0.0161165519219697
10,S07,Experiential / Consumer Demand,1,0.0020393150917591,0.0020393150917591,-0.0089659536708787,0.0089659536708787
11,S07,Experiential / Consumer Demand,1,0.0014481677065084,0.0014481677065084,-0.0068449511039414,0.0068449511039414
12,S07,Experiential / Consumer Demand,1,-0.0010878109378501,0.0010878109378501,-0.0289931560266946,0.0289931560266946
13,S07,Experiential / Consumer Demand,1,0.0022006227225105,0.0022006227225105,0.0119494207845293,0.0119494207845293
14,S07,Experiential / Consumer Demand,1,-0.0005974358589342,0.0005974358589342,0.0158407516767279,0.0158407516767279
15,S07,Experiential / Consumer Demand,1,5.276770569245627e-05,5.276770569245627e-05,-0.008876295590203,0.008876295590203
16,S07,Experiential / Consumer Demand,1,-0.0019498854452159,0.0019498854452159,-0.0141747443189113,0.0141747443189113
17,S07,Experiential / Consumer Demand,1,-0.0005176607989872,0.0005176607989872,0.0083588027088511,0.0083588027088511
18,S07,Experiential / Consumer Demand,1,0.0013547657524956,0.0013547657524956,-0.009238506382375,0.009238506382375
19,S07,Experiential / Consumer Demand,1,6.274688203785199e-05,6.274688203785199e-05,0.0203271535655298,0.0203271535655298
20,S07,Experiential / Consumer Demand,1,-0.0008054330074212,0.0008054330074212,0.013974997835212,0.013974997835212
21,S07,Experiential / Consumer Demand,1,-0.0004182363257786,0.0004182363257786,0.0175925023717133,0.0175925023717133
22,S07,Experiential / Consumer Demand,0,0.0,0.0,-0.0304047667239001,0.0304047667239001
23,S07,Experiential / Consumer Demand,0,0.0,0.0,-0.0072981595634097,0.0072981595634097
24,S07,Experiential / Consumer Demand,0,0.0,0.0,-0.0312120412597236,0.0312120412597236
25,S07,Experiential / Consumer Demand,0,0.0,0.0,0.0138729690242993,0.0138729690242993
26,S07,Experiential / Consumer Demand,0,0.0,0.0,0.004974391368723,0.004974391368723
27,S07,Experiential / Consumer Demand,0,0.0,0.0,-0.004284561570165,0.004284561570165
28,S07,Experiential / Consumer Demand,0,0.0,0.0,-0.0003828212947141,0.0003828212947141
29,S07,Experiential / Consumer Demand,0,0.0,0.0,0.0005910370618961,0.0005910370618961
30,S07,Experiential / Consumer Demand,1,0.000171289388109,0.000171289388109,-0.0164626176104256,0.0164626176104256
31,S07,Experiential / Consumer Demand,1,-0.0004673420804472,0.0004673420804472,0.0067270697611475,0.0067270697611475
32,S07,Experiential / Consumer Demand,1,-2.3999297953416285e-05,2.3999297953416285e-05,-2.9990140570888204e-05,2.9990140570888204e-05
33,S07,Experiential / Consumer Demand,1,-0.0002145924974705,0.0002145924974705,0.0048159159545982,0.0048159159545982
34,S07,Experiential / Consumer Demand,1,0.0014771443467803,0.0014771443467803,0.0126267700200857,0.0126267700200857
35,S07,Experiential / Consumer Demand,1,0.001121317591505,0.001121317591505,-0.0246613613736501,0.0246613613736501
36,S07,Experiential / Consumer Demand,1,-5.795203588966151e-05,5.795203588966151e-05,0.0281785759812571,0.0281785759812571
37,S07,Experiential / Consumer Demand,1,-0.0008630173385917,0.0008630173385917,0.0231646645293638,0.0231646645293638
38,S07,Experiential / Consumer Demand,1,0.0008749352497711,0.0008749352497711,6.43981556931439e-05,6.43981556931439e-05
39,S07,Experiential / Consumer Demand,1,0.0006502040968441,0.0006502040968441,-0.0047691818457908,0.0047691818457908
40,S07,Experiential / Consumer Demand,2,-8.196758017190003e-05,8.196758017190003e-05,0.00553998713446,0.00553998713446
41,S07,Experiential / Consumer Demand,1,0.0005987254476338,0.0005987254476338,0.0034828197343235,0.0034828197343235
42,S07,Experiential / Consumer Demand,1,-0.0002878481534147,0.0002878481534147,-0.0246093538642911,0.0246093538642911
43,S07,Experiential / Consumer Demand,1,0.0003227411769328,0.0003227411769328,0.0202047024805952,0.0202047024805952
44,S07,Experiential / Consumer Demand,1,0.0003621239563228,0.0003621239563228,0.0131559473403163,0.0131559473403163
45,S07,Experiential / Consumer Demand,1,0.0016740355324835,0.0016740355324835,0.0193663611725195,0.0193663611725195
46,S07,Experiential / Consumer Demand,1,0.0009700185261777,0.0009700185261777,0.0215465414423573,0.0215465414423573
47,S07,Experiential / Consumer Demand,1,-0.0001099563858836,0.0001099563858836,-0.0059751641454837,0.0059751641454837
48,S07,Experiential / Consumer Demand,1,0.0011830991185868,0.0011830991185868,0.0252698003019361,0.0252698003019361
49,S07,Experiential / Consumer Demand,1,-0.0005533514261413,0.0005533514261413,-2.5337452551444826e-06,2.5337452551444826e-06
50,S07,Experiential / Consumer Demand,2,-0.0019748022904793,0.0019748022904793,-0.0253731270417185,0.0253731270417185
51,S07,Experiential / Consumer Demand,1,0.0006035812743303,0.0006035812743303,0.018242169448524,0.018242169448524
52,S07,Experiential / Consumer Demand,1,0.0012081221628678,0.0012081221628678,-0.0050563676581227,0.0050563676581227
53,S07,Experiential / Consumer Demand,1,0.0016302982596812,0.0016302982596812,-0.0108125408351624,0.0108125408351624
54,S07,Experiential / Consumer Demand,1,-0.0001092622248263,0.0001092622248263,-0.0063128062593659,0.0063128062593659
55,S07,Experiential / Consumer Demand,2,0.0030174041910896,0.0030174041910896,-0.0175185485725618,0.0175185485725618
56,S07,Experiential / Consumer Demand,2,-0.0027409565769490997,0.0027409565769490997,0.036804289069262,0.036804289069262
57,S07,Experiential / Consumer Demand,2,-0.0021981278054355002,0.0021981278054355002,-0.0147803375173818,0.0147803375173818
58,S07,Experiential / Consumer Demand,1,-0.0008318068814059,0.0008318068814059,0.0031069545891763,0.0031069545891763
59,S07,Experiential / Consumer Demand,0,0.0,0.0,-0.0046790653000441,0.0046790653000441
1,S08,Real-Asset Occupancy / Demographic Demand,0,0.0,0.0,-0.026570510089296,0.026570510089296
2,S08,Real-Asset Occupancy / Demographic Demand,0,0.0,0.0,-0.0356121908414631,0.0356121908414631
3,S08,Real-Asset Occupancy / Demographic Demand,2,0.00019461548084249563,0.00019461548084249563,-0.0010463437925989,0.0010463437925989
4,S08,Real-Asset Occupancy / Demographic Demand,2,0.001039356103915,0.001039356103915,0.0057917762034896,0.0057917762034896
5,S08,Real-Asset Occupancy / Demographic Demand,2,-0.0009393085934575001,0.0009393085934575001,-0.0026792784585861,0.0026792784585861
6,S08,Real-Asset Occupancy / Demographic Demand,2,0.0003835401928212001,0.0003835401928212001,-0.0101285285565611,0.0101285285565611
7,S08,Real-Asset Occupancy / Demographic Demand,2,0.00020032544276160007,0.00020032544276160007,0.012173374055108,0.012173374055108
8,S08,Real-Asset Occupancy / Demographic Demand,2,0.0014158226624549999,0.0014158226624549999,0.0038951094595815,0.0038951094595815
9,S08,Real-Asset Occupancy / Demographic Demand,2,0.0011541403874021326,0.0011541403874021326,0.0161165519219697,0.0161165519219697
10,S08,Real-Asset Occupancy / Demographic Demand,2,-0.0004245671361686001,0.0004245671361686001,-0.0089659536708787,0.0089659536708787
11,S08,Real-Asset Occupancy / Demographic Demand,2,0.00041646251248279994,0.00041646251248279994,-0.0068449511039414,0.0068449511039414
12,S08,Real-Asset Occupancy / Demographic Demand,1,-0.0003675782050493,0.0003675782050493,-0.0289931560266946,0.0289931560266946
13,S08,Real-Asset Occupancy / Demographic Demand,2,-0.0009323192410948,0.0009323192410948,0.0119494207845293,0.0119494207845293
14,S08,Real-Asset Occupancy / Demographic Demand,0,0.0,0.0,0.0158407516767279,0.0158407516767279
15,S08,Real-Asset Occupancy / Demographic Demand,0,0.0,0.0,-0.008876295590203,0.008876295590203
16,S08,Real-Asset Occupancy / Demographic Demand,0,0.0,0.0,-0.0141747443189113,0.0141747443189113
17,S08,Real-Asset Occupancy / Demographic Demand,0,0.0,0.0,0.0083588027088511,0.0083588027088511
18,S08,Real-Asset Occupancy / Demographic Demand,0,0.0,0.0,-0.009238506382375,0.009238506382375
19,S08,Real-Asset Occupancy / Demographic Demand,0,0.0,0.0,0.0203271535655298,0.0203271535655298
20,S08,Real-Asset Occupancy / Demographic Demand,0,0.0,0.0,0.013974997835212,0.013974997835212
21,S08,Real-Asset Occupancy / Demographic Demand,0,0.0,0.0,0.0175925023717133,0.0175925023717133
22,S08,Real-Asset Occupancy / Demographic Demand,0,0.0,0.0,-0.0304047667239001,0.0304047667239001
23,S08,Real-Asset Occupancy / Demographic Demand,0,0.0,0.0,-0.0072981595634097,0.0072981595634097
24,S08,Real-Asset Occupancy / Demographic Demand,0,0.0,0.0,-0.0312120412597236,0.0312120412597236
25,S08,Real-Asset Occupancy / Demographic Demand,0,0.0,0.0,0.0138729690242993,0.0138729690242993
26,S08,Real-Asset Occupancy / Demographic Demand,0,0.0,0.0,0.004974391368723,0.004974391368723
27,S08,Real-Asset Occupancy / Demographic Demand,2,0.0004697759975127243,0.0004697759975127243,-0.004284561570165,0.004284561570165
28,S08,Real-Asset Occupancy / Demographic Demand,1,-0.0005751753270101,0.0005751753270101,-0.0003828212947141,0.0003828212947141
29,S08,Real-Asset Occupancy / Demographic Demand,1,0.0007588949542674,0.0007588949542674,0.0005910370618961,0.0005910370618961
30,S08,Real-Asset Occupancy / Demographic Demand,1,0.0007650756626666,0.0007650756626666,-0.0164626176104256,0.0164626176104256
31,S08,Real-Asset Occupancy / Demographic Demand,1,-0.0009567031594918,0.0009567031594918,0.0067270697611475,0.0067270697611475
32,S08,Real-Asset Occupancy / Demographic Demand,2,0.001204849366882,0.001204849366882,-2.9990140570888204e-05,2.9990140570888204e-05
33,S08,Real-Asset Occupancy / Demographic Demand,3,0.0010045680383259001,0.0010045680383259001,0.0048159159545982,0.0048159159545982
34,S08,Real-Asset Occupancy / Demographic Demand,2,0.00013045514957590003,0.00013045514957590003,0.0126267700200857,0.0126267700200857
35,S08,Real-Asset Occupancy / Demographic Demand,1,-0.0011515407695545,0.0011515407695545,-0.0246613613736501,0.0246613613736501
36,S08,Real-Asset Occupancy / Demographic Demand,1,-0.0001489333364451,0.0001489333364451,0.0281785759812571,0.0281785759812571
37,S08,Real-Asset Occupancy / Demographic Demand,2,0.0014569176970913,0.0014569176970913,0.0231646645293638,0.0231646645293638
38,S08,Real-Asset Occupancy / Demographic Demand,2,0.0002703520298955,0.0002703520298955,6.43981556931439e-05,6.43981556931439e-05
39,S08,Real-Asset Occupancy / Demographic Demand,2,0.00018015105304729998,0.00018015105304729998,-0.0047691818457908,0.0047691818457908
40,S08,Real-Asset Occupancy / Demographic Demand,2,0.0001943856093968,0.0001943856093968,0.00553998713446,0.00553998713446
41,S08,Real-Asset Occupancy / Demographic Demand,2,-0.0005114841063347,0.0005114841063347,0.0034828197343235,0.0034828197343235
42,S08,Real-Asset Occupancy / Demographic Demand,2,-0.00043391213541190007,0.00043391213541190007,-0.0246093538642911,0.0246093538642911
43,S08,Real-Asset Occupancy / Demographic Demand,2,0.0011013755018771999,0.0011013755018771999,0.0202047024805952,0.0202047024805952
44,S08,Real-Asset Occupancy / Demographic Demand,3,0.001292320684755307,0.001292320684755307,0.0131559473403163,0.0131559473403163
45,S08,Real-Asset Occupancy / Demographic Demand,3,0.0026350206617308,0.0026350206617308,0.0193663611725195,0.0193663611725195
46,S08,Real-Asset Occupancy / Demographic Demand,2,0.0008594913475626,0.0008594913475626,0.0215465414423573,0.0215465414423573
47,S08,Real-Asset Occupancy / Demographic Demand,3,-0.0001612563468825976,0.0001612563468825976,-0.0059751641454837,0.0059751641454837
48,S08,Real-Asset Occupancy / Demographic Demand,3,0.002418082492585101,0.002418082492585101,0.0252698003019361,0.0252698003019361
49,S08,Real-Asset Occupancy / Demographic Demand,3,0.0015085235854130998,0.0015085235854130998,-2.5337452551444826e-06,2.5337452551444826e-06
50,S08,Real-Asset Occupancy / Demographic Demand,2,-0.0004145033776143,0.0004145033776143,-0.0253731270417185,0.0253731270417185
51,S08,Real-Asset Occupancy / Demographic Demand,2,-0.00045128860495139995,0.00045128860495139995,0.018242169448524,0.018242169448524
52,S08,Real-Asset Occupancy / Demographic Demand,2,-8.421443419367741e-05,8.421443419367741e-05,-0.0050563676581227,0.0050563676581227
53,S08,Real-Asset Occupancy / Demographic Demand,2,0.0012891476068062,0.0012891476068062,-0.0108125408351624,0.0108125408351624
54,S08,Real-Asset Occupancy / Demographic Demand,2,0.0027890969036704003,0.0027890969036704003,-0.0063128062593659,0.0063128062593659
55,S08,Real-Asset Occupancy / Demographic Demand,3,0.0012574355034167563,0.0012574355034167563,-0.0175185485725618,0.0175185485725618
56,S08,Real-Asset Occupancy / Demographic Demand,3,0.0008332695466376001,0.0008332695466376001,0.036804289069262,0.036804289069262
57,S08,Real-Asset Occupancy / Demographic Demand,3,0.00022907699369743135,0.00022907699369743135,-0.0147803375173818,0.0147803375173818
58,S08,Real-Asset Occupancy / Demographic Demand,3,0.0035484600638429,0.0035484600638429,0.0031069545891763,0.0031069545891763
59,S08,Real-Asset Occupancy / Demographic Demand,3,-0.0013048191348039623,0.0013048191348039623,-0.0046790653000441,0.0046790653000441
1,S09,Strategic Consolidation / Portfolio Scale,1,-0.001523447226594,0.001523447226594,-0.026570510089296,0.026570510089296
2,S09,Strategic Consolidation / Portfolio Scale,2,-0.0012523669865914001,0.0012523669865914001,-0.0356121908414631,0.0356121908414631
3,S09,Strategic Consolidation / Portfolio Scale,2,-0.0006589893439498001,0.0006589893439498001,-0.0010463437925989,0.0010463437925989
4,S09,Strategic Consolidation / Portfolio Scale,2,0.0048952030371821,0.0048952030371821,0.0057917762034896,0.0057917762034896
5,S09,Strategic Consolidation / Portfolio Scale,2,0.0008256021774554,0.0008256021774554,-0.0026792784585861,0.0026792784585861
6,S09,Strategic Consolidation / Portfolio Scale,2,0.0008001979616049999,0.0008001979616049999,-0.0101285285565611,0.0101285285565611
7,S09,Strategic Consolidation / Portfolio Scale,3,0.0062003989830795,0.0062003989830795,0.012173374055108,0.012173374055108
8,S09,Strategic Consolidation / Portfolio Scale,2,0.0007513144748081001,0.0007513144748081001,0.0038951094595815,0.0038951094595815
