security_key,project_ticker,gics_sectors_seen,winner_return_months,cumulative_signed_commonality_contribution,cumulative_absolute_commonality_contribution,mean_signed_commonality_contribution,max_positive_month_contribution,max_negative_month_contribution,share_of_total_absolute_commonality_contribution,absolute_signed_contribution,cumulative_share_of_total_absolute_commonality_contribution
IT,IT,Information Technology,18,0.00017522475232571816,0.005593233824232132,9.734708462539899e-06,0.0009780932708915724,-0.0007736204004657514,0.0017814111043536751,0.00017522475232571816,0.7288660458766171
GIS,GIS,Consumer Staples,11,-0.00015618217644022023,0.005567324902986283,-1.4198379676383657e-05,0.0009294537270593053,-0.0014654395366867261,0.001773159269822957,0.00015618217644022023,0.73063920514644
RTX,RTX,Industrials,22,0.000406932569272991,0.005410656020607374,1.8496934966954136e-05,0.0005960442800467569,-0.0008953895453548136,0.001723261179461111,0.000406932569272991,0.7323624663259011
AFL,AFL,Financials,17,0.001546542789892105,0.005410069615929107,9.097310528777088e-05,0.0005480576818689189,-0.0005342483603529289,0.0017230744131219345,0.001546542789892105,0.734085540739023
SYY,SYY,Consumer Staples,7,-0.002152892488389148,0.005405256872697931,-0.0003075560697698783,0.000899282149358288,-0.0013372277714275174,0.0017215415835453707,0.002152892488389148,0.7358070823225683
PSA,PSA,Real Estate,11,-8.46094595984382e-05,0.005400310205275618,-7.691769054403473e-06,0.0009470788164541305,-0.0015357251569881345,0.0017199660999248799,8.46094595984382e-05,0.7375270484224932
PH,PH,Industrials,25,0.0008516445387583252,0.005309662523790926,3.406578155033301e-05,0.0005255669938956367,-0.0003930406336157896,0.0016910953622701896,0.0008516445387583252,0.7392181437847634
SIVB,SIVB,Financials,13,0.0009097579644174805,0.005286689776080171,6.998138187826773e-05,0.0011939568320966003,-0.0009301896127947316,0.0016837786812310108,0.0009097579644174805,0.7409019224659944
ZBRA,ZBRA,Information Technology,15,0.00010963336054186355,0.0052685801862679075,7.3088907027909034e-06,0.001514733022628459,-0.00108893986776056,0.0016780108865346597,0.00010963336054186355,0.742579933352529
LEN,LEN,Consumer Discretionary,15,0.0009171417741820813,0.005231023499854365,6.114278494547208e-05,0.0008483846227032955,-0.0006221102764746994,0.0016660493093286508,0.0009171417741820813,0.7442459826618577
BA,BA,Industrials,11,-9.745489772978587e-05,0.00522991719210729,-8.859536157253261e-06,0.0008977842039577162,-0.0006396663021275552,0.0016656969570102238,9.745489772978587e-05,0.745911679618868
O,O,Real Estate,12,-0.001877171984192293,0.005225075704895865,-0.0001564309986826911,0.0009702057348982353,-0.0008530289737800971,0.0016641549726500039,0.001877171984192293,0.747575834591518
MS,MS,Financials,21,0.0013035846883295353,0.005221342052044509,6.207546134902549e-05,0.0004995822715255045,-0.0006052839446502118,0.0016629658268252055,0.0013035846883295353,0.7492388004183432
GPC,GPC,Consumer Discretionary,10,0.0009482246602345475,0.005216957238236778,9.482246602345475e-05,0.0007491998030994834,-0.0011718941203247792,0.0016615692901787713,0.0009482246602345475,0.750900369708522
ATO,ATO,Utilities,13,-0.0003079673430772424,0.005186346241459127,-2.368979562132634e-05,0.0010695717478830873,-0.001156752402015554,0.0016518198730636146,0.0003079673430772424,0.7525521895815857
CPB,CPB,Consumer Staples,9,-0.0003115722749333937,0.005159979708737431,-3.4619141659265964e-05,0.0011814067669398034,-0.0013128250069933383,0.0016434222920488101,0.0003115722749333937,0.7541956118736345
WY,WY,Real Estate,8,-0.003117637029592807,0.005138512705085587,-0.00038970462869910086,0.0005371014481934209,-0.0020191489890495867,0.0016365851813746743,0.003117637029592807,0.7558321970550091
DRE,DRE,Real Estate,8,-0.0019138423845158278,0.005121401136723342,-0.00023923029806447848,0.0008138546666470801,-0.0010842251265948042,0.001631135250466843,0.0019138423845158278,0.757463332305476
KKR,KKR,Financials,10,0.00034420298330657787,0.005118606983060628,3.4420298330657784e-05,0.000748774826042214,-0.0011912186522421951,0.0016302453294446849,0.00034420298330657787,0.7590935776349207
GLW,GLW,Information Technology,15,0.00231756840052448,0.005079461052989116,0.0001545045600349653,0.0013379095505227567,-0.0006924525037180276,0.0016177775877569472,0.00231756840052448,0.7607113552226776
ETN,ETN,Industrials,20,0.0010270055908763339,0.005053568437600886,5.135027954381669e-05,0.0009022547377719281,-0.0005548748309859281,0.0016095309465431436,0.0010270055908763339,0.7623208861692208
PANW,PANW,Information Technology,8,-0.0005574463020747546,0.005052576535463363,-6.968078775934433e-05,0.0011175274898969979,-0.0010160155213245414,0.0016092150317186,0.0005574463020747546,0.7639301012009394
VICI,VICI,Real Estate,13,-0.0011040938869538032,0.005051822706799058,-8.493029899644639e-05,0.0005016984321978403,-0.000826523288381625,0.0016089749418536712,0.0011040938869538032,0.765539076142793
JCI,JCI,Industrials,21,0.0017597708746631719,0.005050673736276643,8.379861307919865e-05,0.0007371800116264009,-0.000614506062192367,0.0016086090016996344,0.0017597708746631719,0.7671476851444927
WAT,WAT,Health Care,12,0.0017513956817048256,0.005046798454847618,0.0001459496401420688,0.0012672188278014453,-0.0006436711033724909,0.0016073747480304505,0.0017513956817048256,0.7687550598925231
GILD,GILD,Health Care,19,0.0011450166419829308,0.005030191154777531,6.02640337885753e-05,0.0015561465560354085,-0.0003708564173688525,0.0016020854235201797,0.0011450166419829308,0.7703571453160433
DE,DE,Industrials,20,-0.001005906561756462,0.005026241647050852,-5.02953280878231e-05,0.0008813893779704049,-0.0006097762649787804,0.0016008275292246552,0.001005906561756462,0.7719579728452679
TDG,TDG,Industrials,20,0.0015556047485215702,0.004950478646533935,7.77802374260785e-05,0.000689628293419809,-0.0006997011084837963,0.0015766974723271114,0.0015556047485215702,0.773534670317595
COIN,COIN,Financials,5,-0.002944071130546697,0.004941060789054158,-0.0005888142261093394,0.0006965058849779997,-0.0013998651752015418,0.0015736979417476796,0.002944071130546697,0.7751083682593427
RHI,RHI,Industrials,12,-5.262790464520897e-06,0.0048756985965748584,-4.385658720434081e-07,0.0005296437316777814,-0.0005707173549581794,0.0015528804792301868,5.262790464520897e-06,0.7766612487385729
EPAM,EPAM,Information Technology,3,-0.004851637447467058,0.004851637447467058,-0.0016172124824890193,-0.0004979311311500821,-0.0032007291761671094,0.0015452171489366369,0.004851637447467058,0.7782064658875095
PCAR,PCAR,Industrials,20,0.0023680740432654493,0.004817594752040527,0.00011840370216327247,0.0005510791729213446,-0.0006014956178534503,0.0015343747565817493,0.0023680740432654493,0.7797408406440913
PENN,PENN,Consumer Discretionary,5,-0.0023165501511925035,0.00481546772180666,-0.0004633100302385007,0.0012494587853070784,-0.001568871330789971,0.001533697310332052,0.0023165501511925035,0.7812745379544234
TSCO,TSCO,Consumer Discretionary,11,0.0029491156459363933,0.004813396090867065,0.00026810142235785396,0.00116766534927622,-0.00043081879578583476,0.0015330375084221214,0.0029491156459363933,0.7828075754628455
REGN,REGN,Health Care,12,-0.0009522538687795456,0.004808281317858582,-7.935448906496214e-05,0.0007391777247821814,-0.0011268594952886556,0.0015314084841903637,0.0009522538687795456,0.7843389839470358
ED,ED,Utilities,14,0.0027168653760701405,0.004782563230404817,0.0001940618125764386,0.0008759282149693975,-0.0003766098741721357,0.00152321742906687,0.0027168653760701405,0.7858622013761027
AMZN,AMZN,Consumer Discretionary,11,-0.0006562198100526291,0.0047614768860743985,-5.965634636842083e-05,0.0007415368930778415,-0.0008163571443820989,0.0015165015560816048,0.0006562198100526291,0.7873787029321844
SCHW,SCHW,Financials,15,0.000518269809507644,0.004757327632944318,3.455132063384293e-05,0.0008078309569798677,-0.000983126404126009,0.0015151800440846134,0.000518269809507644,0.788893882976269
NOW,NOW,Information Technology,10,-0.002087644440881252,0.004730505063890687,-0.00020876444408812522,0.0006931033595128825,-0.000656143309935401,0.001506637218259521,0.002087644440881252,0.7904005201945284
LMT,LMT,Industrials,11,0.0004658109915107047,0.00467437880157888,4.234645377370043e-05,0.0009009402026895898,-0.0009433616689344105,0.00148876134357412,0.0004658109915107047,0.7918892815381026
DPZ,DPZ,Consumer Discretionary,7,-0.003094426137012458,0.004652267465762416,-0.00044206087671606545,0.0007385381655501524,-0.0016762026470044224,0.001481719017007172,0.003094426137012458,0.7933710005551098
GD,GD,Industrials,16,-0.0005983261264656842,0.004581650199289177,-3.7395382904105263e-05,0.0004597073250562963,-0.0007840858554569889,0.0014592278452436169,0.0005983261264656842,0.7948302284003534
CMI,CMI,Industrials,14,-0.0014061109020779819,0.004563058742131092,-0.00010043649300557014,0.0008570927925353391,-0.0007069882198309937,0.0014533065787154693,0.0014061109020779819,0.7962835349790689
CI,CI,Health Care,12,-0.001643609270483221,0.004512666845432396,-0.00013696743920693508,0.0005593737145929998,-0.0010550740876945936,0.0014372570647545858,0.001643609270483221,0.7977207920438235
AAPL,AAPL,Information Technology,12,-0.0028439521820488754,0.004511285126821666,-0.00023699601517073962,0.0002512786054419461,-0.0009730267490730557,0.001436816995743778,0.0028439521820488754,0.7991576090395673
CLX,CLX,Consumer Staples,7,-0.0012780472121511417,0.004395890549869889,-0.00018257817316444882,0.0009825480258677313,-0.0021311705720021457,0.0014000645217325002,0.0012780472121511417,0.8005576735612998
FITB,FITB,Financials,18,0.0016523878427899285,0.004386992178522224,9.179932459944047e-05,0.0007990103945210672,-0.00042283230631549786,0.0013972304443405062,0.0016523878427899285,0.8019549040056403
HLT,HLT,Consumer Discretionary,11,0.0014791304739368344,0.004324882871726832,0.0001344664067215304,0.0007826210998627017,-0.0006770264988820924,0.001377449006216165,0.0014791304739368344,0.8033323530118565
PNW,PNW,Utilities,10,-0.0007272267133295614,0.004315575225225777,-7.272267133295614e-05,0.0006497067303555596,-0.0010553293980945315,0.0013744845771660966,0.0007272267133295614,0.8047068375890225
CMA,CMA,Financials,17,0.0007179853861997666,0.004303226147084679,4.223443448233921e-05,0.000797763534787567,-0.0003957547449383355,0.0013705514705554317,0.0007179853861997666,0.8060773890595779
SYK,SYK,Health Care,13,0.0017423034306240101,0.004268609535864212,0.00013402334081723155,0.0008383623411371457,-0.0005849441301782094,0.0013595262894954031,0.0017423034306240101,0.8074369153490734
AXP,AXP,Financials,15,-0.0021244987114391843,0.004264340242521217,-0.00014163324742927895,0.00034096444515587703,-0.0007132008722149491,0.0013581665454174773,0.0021244987114391843,0.8087950818944908
UHS,UHS,Health Care,13,-0.0011331897836908533,0.004213800282492112,-8.71684448992964e-05,0.0006706830077895263,-0.0009498161214538954,0.0013420698741824252,0.0011331897836908533,0.8101371517686732
REG,REG,Real Estate,14,-0.0007802068923077682,0.004207781752553007,-5.572906373626916e-05,0.0006272453008299559,-0.0007554989052608724,0.0013401530088407766,0.0007802068923077682,0.811477304777514
CSGP,CSGP,Industrials | Real Estate,9,-0.003480004554104572,0.0041631699326059425,-0.0003866671726782858,0.00030456492763662437,-0.002315232374074877,0.0013259444143252348,0.003480004554104572,0.8128032491918392
MTB,MTB,Financials,11,-0.0018101227579231463,0.004160958741282308,-0.00016455661435664967,0.00044375022881710526,-0.0008759245243700753,0.0013252401632780665,0.0018101227579231463,0.8141284893551173
KHC,KHC,Consumer Staples,6,-0.00028675519102018765,0.004153932744918141,-4.7792531836697944e-05,0.0012215720520864864,-0.0009010906895562785,0.001323002425980539,0.00028675519102018765,0.8154514917810978
SRE,SRE,Utilities,9,-0.0009145067030628721,0.004151975384710977,-0.00010161185589587467,0.0007645881606087494,-0.0007217698277043242,0.001322379018606945,0.0009145067030628721,0.8167738707997048
DAL,DAL,Industrials,8,-0.0028738122938296792,0.004132936362970063,-0.0003592265367287099,0.00043458961485866364,-0.0014712693228525879,0.0013163152054693008,0.0028738122938296792,0.818090186005174
IBM,IBM,Information Technology,12,-0.0016706126645133373,0.0041231585440053495,-0.0001392177220427781,0.00044561305664630053,-0.001065825025790399,0.0013132010293365889,0.0016706126645133373,0.8194033870345107
MCD,MCD,Consumer Discretionary,9,0.0005557331049573556,0.004111848212884209,6.174812277303952e-05,0.0007862446069911151,-0.0007795085048976711,0.0013095987573618637,0.0005557331049573556,0.8207129857918726
ADBE,ADBE,Information Technology,7,-0.0020738925813827054,0.004108717872381928,-0.0002962703687689579,0.0007106448373945033,-0.0010953933496427178,0.0013086017628670132,0.0020738925813827054,0.8220215875547396
MHK,MHK,Consumer Discretionary,9,-0.0036447134146355233,0.004083273417358295,-0.0004049681571817248,0.0002192800013613855,-0.0013061168504310018,0.0013004978580155918,0.0036447134146355233,0.8233220854127552
GL,GL,Financials,17,0.0017574447986656737,0.00407349891581009,0.00010337910580386316,0.0008474382409113845,-0.00042368815964848207,0.00129738473845995,0.0017574447986656737,0.8246194701512152
IQV,IQV,Health Care,10,0.0004529615790148686,0.004065938675472545,4.5296157901486856e-05,0.001295086997694226,-0.0005445260924103875,0.0012949768476919052,0.0004529615790148686,0.825914446998907
SLB,SLB,Energy,6,0.001410956899397651,0.004058771648137628,0.00023515948323294184,0.001549300459871704,-0.0005649011368321333,0.0012926941928841776,0.001410956899397651,0.8272071411917912
MOH,MOH,Health Care,10,-0.0028993689011306755,0.004045772341287326,-0.00028993689011306753,0.00023199699211526334,-0.0009140873712736018,0.0012885539923669558,0.0028993689011306755,0.8284956951841581
K,K,Consumer Staples,13,-0.0019504758348456905,0.004042131772236221,-0.00015003660268043774,0.00043677915103668163,-0.0013879052633843343,0.0012873944931688878,0.0019504758348456905,0.829783089677327
WYNN,WYNN,Consumer Discretionary,11,-0.003297951179244951,0.004016490818166663,-0.0002998137435677228,0.00017295351649497873,-0.001284120911391604,0.0012792280045611985,0.003297951179244951,0.8310623176818881
CHD,CHD,Consumer Staples,11,0.0011046639740338393,0.003994933972123031,0.00010042399763943994,0.0007191867654558723,-0.0008158456991830924,0.0012723622796293002,0.0011046639740338393,0.8323346799615174
EXE,EXE,Energy,2,-0.0006175689424325248,0.003981442315587908,-0.0003087844712162624,0.0016819366865776918,-0.0022995056290102166,0.0012680652687187838,0.0006175689424325248,0.8336027452302363
CARR,CARR,Industrials,13,0.0004247407062717774,0.003966485854931645,3.267236202090595e-05,0.0007853999686139649,-0.000599024965177779,0.0012633017265655012,0.0004247407062717774,0.8348660469568018
NTAP,NTAP,Information Technology,14,0.000991085132565585,0.003956466312278166,7.079179518325608e-05,0.000943702914456115,-0.00037408401376041225,0.0012601105629016249,0.000991085132565585,0.8361261575197034
BNY,BNY,Financials,18,0.002429268678456479,0.003944933216709709,0.00013495937102535994,0.0007610869191059692,-0.0004458681174763583,0.0012564373417993332,0.002429268678456479,0.8373825948615028
MRSH,MRSH,Financials,11,0.0014364694238793534,0.0039150375108026,0.00013058812944357758,0.0008387819566233232,-0.0006841992965312179,0.0012469157404951493,0.0014364694238793534,0.838629510601998
RJF,RJF,Financials,16,-0.00022294919578483814,0.0039008578788756352,-1.3934324736552384e-05,0.0008065618745492181,-0.0005065759694538584,0.0012423996135882231,0.00022294919578483814,0.8398719102155862
LYB,LYB,Materials,4,-0.0027466589008595314,0.003889681462217148,-0.0006866647252148829,0.0005715112806788085,-0.001413259684875305,0.001238839992558962,0.0027466589008595314,0.8411107502081451
HII,HII,Industrials,9,-0.00011096353430627701,0.0038583387695838222,-1.2329281589586335e-05,0.0006616607408738719,-0.001051109747398424,0.0012288575347444049,0.00011096353430627701,0.8423396077428895
EIX,EIX,Utilities,14,-0.0018964243823849465,0.003845829991373014,-0.0001354588844560676,0.0003639650261680704,-0.0005417471363983653,0.0012248735646285674,0.0018964243823849465,0.843564481307518
CPRT,CPRT,Industrials,11,0.0007754568141055865,0.003844718797138465,7.049607400959878e-05,0.0008226980566679935,-0.0005903862593981426,0.0012245196559934693,0.0007754568141055865,0.8447890009635115
AMAT,AMAT,Information Technology,20,8.424772171722783e-05,0.0038425503079739277,4.212386085861392e-06,0.00031164187638024933,-0.0005092216148170149,0.0012238290053253993,8.424772171722783e-05,0.8460128299688369
BG,BG,Consumer Staples,5,-0.0038367321607481984,0.0038367321607481984,-0.0007673464321496397,-3.770597639582136e-05,-0.0016617665558085635,0.0012219759606645851,0.0038367321607481984,0.8472348059295014
BX,BX,Financials,10,-0.0010090024518901158,0.0038281525200215783,-0.00010090024518901158,0.0008305579482824136,-0.0007118519039041795,0.0012192433970453869,0.0010090024518901158,0.8484540493265468
MRK,MRK,Health Care,13,0.0014250130149767114,0.0038035400217926356,0.00010961638576743934,0.0005301517331876629,-0.0006136130352651535,0.0012114044653953333,0.0014250130149767114,0.8496654537919421
PFG,PFG,Financials,11,0.0005788515908337632,0.0037863472006201323,5.2622871893978476e-05,0.0009882123743744425,-0.0004894363796575731,0.001205928655959444,0.0005788515908337632,0.8508713824479016
CFG,CFG,Financials,11,-0.00014305005235807668,0.003783167944197862,-1.3004550214370607e-05,0.0008973769396576045,-0.00048427858124236667,0.001204916082040277,0.00014305005235807668,0.8520762985299419
EFX,EFX,Industrials,9,-0.0021629795503643767,0.0037760979054014578,-0.00024033106115159742,0.0003665716824289121,-0.0008043032531764841,0.001202664317494772,0.0021629795503643767,0.8532789628474367
TGT,TGT,Consumer Discretionary | Consumer Staples,10,-0.003356922645819548,0.0037368940967102545,-0.0003356922645819548,0.00018998572544535328,-0.0018740665203114738,0.0011901781418171345,0.003356922645819548,0.8544691409892538
ESS,ESS,Real Estate,5,-0.00025163721607187304,0.003703961571429625,-5.0327443214374606e-05,0.0012762445296484184,-0.0010519820141149951,0.0011796893319313121,0.00025163721607187304,0.8556488303211851
PFE,PFE,Health Care,8,-0.00040123331788428327,0.0037026568855396376,-5.015416473553541e-05,0.0006342515637074987,-0.0008470273792977076,0.0011792737973756054,0.00040123331788428327,0.8568281041185607
JNPR,JNPR,Information Technology,9,0.0004212229407654371,0.003684715883929745,4.680254897393745e-05,0.0006047733485254823,-0.0009919038561308447,0.0011735596970008587,0.0004212229407654371,0.8580016638155615
APH,APH,Information Technology,11,0.0014105815926972792,0.0036789193934961707,0.0001282346902452072,0.0005590958715640649,-0.000383780254840522,0.0011717135498972079,0.0014105815926972792,0.8591733773654587
VRSN,VRSN,Information Technology,7,-0.003417297421355104,0.003664327600043556,-0.00048818534590787204,0.0001235150893442258,-0.0013166659563165523,0.0011670661520401208,0.003417297421355104,0.8603404435174988
NVR,NVR,Consumer Discretionary,8,-0.00040820780023729944,0.0036449348863358028,-5.102597502966243e-05,0.0005056903913816551,-0.0006719921894744075,0.0011608896901527464,0.00040820780023729944,0.8615013332076515
ODFL,ODFL,Industrials,13,-0.0012434288500202183,0.003635169532235433,-9.564837307847832e-05,0.00036657033865670764,-0.0006510222215465437,0.0011577794840038494,0.0012434288500202183,0.8626591126916554
CAT,CAT,Industrials,16,-0.0014264476704694926,0.003631425348876479,-8.915297940434329e-05,0.0006985322109479042,-0.0008082027772207937,0.0011565869842761463,0.0014264476704694926,0.8638156996759315
SEE,SEE,Materials,5,-0.0033641386450989747,0.0035919997142667033,-0.0006728277290197949,0.00011393053458386427,-0.0014078017261757694,0.0011440301583866643,0.0033641386450989747,0.8649597298343182
LH,LH,Health Care,14,-0.0011032798701407418,0.003582950557450909,-7.880570501005298e-05,0.00023699001816923323,-0.0010745473283393307,0.001141148056736121,0.0011032798701407418,0.8661008778910544
HPQ,HPQ,Information Technology,10,-0.0029482274562283874,0.0035806116568421363,-0.00029482274562283873,0.0002219294575828138,-0.0009052193024623279,0.001140403131054953,0.0029482274562283874,0.8672412810221093
CL,CL,Consumer Staples,9,0.0006539925618460995,0.003516135457824352,7.266584020512217e-05,0.0007407331893894901,-0.000855336254313185,0.0011198678520900035,0.0006539925618460995,0.8683611488741992
INCY,INCY,Health Care,8,-0.000975521503804758,0.003498942124442728,-0.00012194018797559475,0.0005734487655008204,-0.001195295446944816,0.001114391879518611,0.000975521503804758,0.8694755407537178
WAB,WAB,Industrials,16,0.0005065044223582239,0.0034831570175484564,3.165652639738899e-05,0.00034939457227742043,-0.0005085580393501183,0.0011093644185562177,0.0005065044223582239,0.870584905172274
KIM,KIM,Real Estate,11,0.00021248760062951132,0.0034665493040154432,1.9317054602682847e-05,0.0008331534508904521,-0.000652585982121762,0.0011040749623605086,0.00021248760062951132,0.8716889801346346
FE,FE,Utilities,10,0.0010181758340329886,0.0034223732614665696,0.00010181758340329886,0.0006793256784254846,-0.0007170120368970378,0.0010900051603075311,0.0010181758340329886,0.8727789852949421
IFF,IFF,Materials,4,-0.0022619810333109266,0.0033956094753054156,-0.0005654952583277317,0.0005668142209972444,-0.001886886422059029,0.001081481056477745,0.0022619810333109266,0.8738604663514199
ELV,ELV,Health Care,10,0.0009202448645805802,0.0033951416722171725,9.202448645805801e-05,0.000857832288787143,-0.0005475769266107861,0.001081332064026824,0.0009202448645805802,0.8749417984154467
MMM,MMM,Industrials,12,-0.0004301949414760119,0.003362128529796962,-3.584957845633433e-05,0.0008413874671987949,-0.0004999001419581778,0.0010708175780702054,0.0004301949414760119,0.876012615993517
TECH,TECH,Health Care,6,-0.00044222180026682744,0.003361805055505854,-7.370363337780457e-05,0.0008515145773393905,-0.0014913731014796648,0.0010707145534672188,0.00044222180026682744,0.8770833305469842
SBUX,SBUX,Consumer Discretionary,4,-0.0032236195725443804,0.0033598820788178635,-0.0008059048931360951,6.813125313674148e-05,-0.001487408068045447,0.0010701020970362793,0.0032236195725443804,0.8781534326440205
TJX,TJX,Consumer Discretionary,8,0.0014900170498970986,0.003355697768436144,0.00018625213123713732,0.0010426360754107345,-0.0006662292101945354,0.001068769419516923,0.0014900170498970986,0.8792222020635374
LDOS,LDOS,Industrials,11,-0.0005797456949809734,0.0033530296845328093,-5.27041540891794e-05,0.0007783891081724843,-0.0008147938052429853,0.001067919650949738,0.0005797456949809734,0.8802901217144872
TRV,TRV,Financials,10,-0.00034261766964110556,0.0033294176754202786,-3.426176696411056e-05,0.0008662802517213321,-0.0007798574078606106,0.0010603993690250079,0.00034261766964110556,0.8813505210835122
CHRW,CHRW,Industrials,11,-0.0011807611609414577,0.0033170653602451294,-0.0001073419237219507,0.00042799125915363184,-0.0007508799077659329,0.0010564652314385987,0.0011807611609414577,0.8824069863149508
DISH,DISH,Communication Services,1,-0.0032966605276275552,0.0032966605276275552,-0.0032966605276275552,-0.0032966605276275552,-0.0032966605276275552,0.0010499664158071219,0.0032966605276275552,0.883456952730758
PNR,PNR,Industrials,15,-0.0014233005621891628,0.0032901791696926344,-9.488670414594419e-05,0.0003240460318178683,-0.00043978917511116396,0.0010479021425513647,0.0014233005621891628,0.8845048548733093
FFIV,FFIV,Information Technology,8,-0.002495196911195389,0.0032463351427991136,-0.0003118996138994236,0.0003755691158018623,-0.0018395325113593518,0.0010339380854741654,0.002495196911195389,0.8855387929587835
PAYX,PAYX,Industrials | Information Technology,14,-0.00020721268939966398,0.0032428972502021973,-1.4800906385690283e-05,0.0007618770948295386,-0.0006213511136343232,0.0010328431374994913,0.00020721268939966398,0.886571636096283
ROL,ROL,Industrials,7,-0.0032375994352135777,0.0032375994352135777,-0.0004625142050305111,-0.00015516453381900957,-0.0009757834894003546,0.001031155815505433,0.0032375994352135777,0.8876027919117884
APD,APD,Materials,7,-0.0009617173354042826,0.0032330237232272895,-0.00013738819077204037,0.0005339505346844668,-0.0008742918391344217,0.0010296984789450723,0.0009617173354042826,0.8886324903907334
MDLZ,MDLZ,Consumer Staples,8,-0.001957870837433064,0.0032104880678080123,-0.000244733854679133,0.00032300928580662026,-0.0010116536421696733,0.0010225210091540074,0.001957870837433064,0.8896550113998875
QCOM,QCOM,Information Technology,7,-0.0030449486852695117,0.003178682922104221,-0.00043499266932421594,6.686711841735471e-05,-0.0011885552128086223,0.0010123912628367956,0.0030449486852695117,0.8906674026627243
A,A,Health Care,10,-0.00015964114446964488,0.0031720045905123864,-1.5964114446964487e-05,0.0009685542494434625,-0.0006542082255915923,0.0010102642546640445,0.00015964114446964488,0.8916776669173883
AMGN,AMGN,Health Care,10,-0.0022472700469219143,0.003170407634807162,-0.00022472700469219144,0.00019356257609397408,-0.0011027895236284599,0.0010097556339419636,0.0022472700469219143,0.8926874225513303
CTLT,CTLT,Health Care,9,0.00026803431363682853,0.0031639062984986873,2.978159040409206e-05,0.0007172212462556933,-0.0008340960113014499,0.0010076849976952045,0.00026803431363682853,0.8936951075490255
ADP,ADP,Industrials | Information Technology,14,-0.0009554224167552285,0.0031307326262970496,-6.824445833965917e-05,0.0004355570460352077,-0.0009848195916545297,0.000997119383975256,0.0009554224167552285,0.8946922269330008
RVTY,RVTY,Health Care,9,-0.002637118365351891,0.003118319798500434,-0.0002930131517057657,0.00012792461810039527,-0.0009364572702595778,0.0009931659734853315,0.002637118365351891,0.8956853929064861
ALL,ALL,Financials,11,3.183415568705107e-05,0.003085872876571349,2.894014153368279e-06,0.0005163186073545033,-0.0008209621858068054,0.000982831825326506,3.183415568705107e-05,0.8966682247318126
BMY,BMY,Health Care,9,-0.0006680200955652615,0.003072306090815517,-7.422445506280684e-05,0.0005798802216273591,-0.0006709083342199064,0.0009785108862141233,0.0006680200955652615,0.8976467356180268
FDX,FDX,Industrials,11,-0.001883184662297581,0.003052888483437489,-0.00017119860566341646,0.0003628157106885922,-0.0005523504487803361,0.0009723264958435047,0.001883184662297581,0.8986190621138703
IVZ,IVZ,Financials,11,-0.0002123530043320641,0.0030468245561148634,-1.930481857564219e-05,0.0005697968856578128,-0.0005888824299118112,0.0009703951717100994,0.0002123530043320641,0.8995894572855804
CBOE,CBOE,Financials,13,0.000100914122720877,0.0030253570292720143,7.762624824682846e-06,0.0004368105956904332,-0.0005599575583271143,0.0009635578944027963,0.000100914122720877,0.9005530151799832
SBNY,SBNY,Financials,4,-0.0011509430982643224,0.00300329940963049,-0.0002877357745660806,0.0009261781556830839,-0.001024927308173427,0.0009565326761122996,0.0011509430982643224,0.9015095478560955
JPM,JPM,Financials,19,0.0013781152172886318,0.0029902132340519226,7.253237985729642e-05,0.00043851750575250734,-0.0003077494024522426,0.0009523648084311405,0.0013781152172886318,0.9024619126645267
DGX,DGX,Health Care,9,0.0006497137212259368,0.002939410302083968,7.219041346954854e-05,0.0007079927338323479,-0.0007515103113335208,0.0009361843822259366,0.0006497137212259368,0.9033980970467527
HES,HES,Energy,7,-0.002136262502661093,0.0029348780623573902,-0.0003051803575230133,0.00036720185223267435,-0.0008695252925297811,0.0009347408913170567,0.002136262502661093,0.9043328379380697
NDAQ,NDAQ,Financials,8,-0.0010032638544584525,0.0029317495947011546,-0.00012540798180730656,0.0004794104806821952,-0.0009830888205254206,0.000933744493312331,0.0010032638544584525,0.905266582431382
EVRG,EVRG,Utilities,7,-0.0027844197857141385,0.0029166457354134717,-0.0003977742551020198,6.611297484966655e-05,-0.0010782772831601096,0.0009289340055874829,0.0027844197857141385,0.9061955164369695
CTAS,CTAS,Industrials,15,0.0005618328677304578,0.0029115709130237244,3.745552451536385e-05,0.00039282404996653623,-0.0006463596136899731,0.00092731770538588,0.0005618328677304578,0.9071228341423554
AIG,AIG,Financials,13,0.0006737007889443396,0.0029089522463896017,5.182313761110305e-05,0.00042583274533865794,-0.00034575284596124957,0.0009264836759197032,0.0006737007889443396,0.9080493178182751
WM,WM,Industrials,9,-0.00019530180363711824,0.0028961103862312006,-2.170020040412425e-05,0.00047268895660640674,-0.0008611864339327115,0.000922393621220466,0.00019530180363711824,0.9089717114394956
CB,CB,Financials,10,0.0004483877113396177,0.0028807737694070907,4.483877113396177e-05,0.0007085627138046992,-0.0006310614328113196,0.0009175090016296808,0.0004483877113396177,0.9098892204411253
INTU,INTU,Information Technology,8,-0.00014396988093719676,0.0028679534357805014,-1.7996235117149594e-05,0.000680597220396371,-0.0006671206130722954,0.0009134258030004764,0.00014396988093719676,0.9108026462441258
FMC,FMC,Materials,4,0.002156669942631366,0.0028604370916136186,0.0005391674856578415,0.001838457320533716,-0.0003518835744911262,0.0009110318928969831,0.002156669942631366,0.9117136781370228
